Unique ID, Manufacturer, Chemistry, Voltage (Volts)
25E3Sunwoda-HHB9790T7ECW-32T, Sunwoda-H, Lithium Ion, 11.592

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2023-09-12, 08:23:58, OK, 66%, 0.00, -1, -51306, , 11.592, -51306, 66.0%, , , , , , , , , , , , 
2023-09-12, 08:24:28, OK, 66%, 0.00, -1, -55752, , 11.400, -55752, 65.6%, , , , , , , , , , , , 
2023-09-12, 08:24:58, OK, 65%, 1.67, 3904, -22266, , 11.711, -22266, 65.2%, , , , , , , , , , , , 
2023-09-12, 08:25:28, OK, 65%, 2.50, 5854, -22438, , 11.688, -22438, 65.0%, , , , , , , , , , , , 
2023-09-12, 08:25:58, OK, 65%, 3.33, 7800, -31778, , 11.634, -31778, 64.8%, , , , , , , , , , , , 
2023-09-12, 08:26:28, OK, 64%, 2.08, 4800, -30128, , 11.587, -30128, 64.5%, , , , , , , , , , , , 
2023-09-12, 08:26:58, OK, 64%, 2.50, 5760, -30781, , 11.526, -30781, 64.2%, , , , , , , , , , , , 
2023-09-12, 08:27:28, OK, 64%, 2.92, 6720, -20433, , 11.712, -20433, 63.9%, , , , , , , , , , , , 
2023-09-12, 08:27:58, OK, 64%, 3.33, 7681, -20960, , 11.718, -20960, 63.6%, , , , , , , , , , , , 
2023-09-12, 08:28:28, OK, 63%, 2.50, 5670, -21338, , 11.618, -21338, 63.2%, , , , , , , , , , , , 
2023-09-12, 08:28:58, OK, 63%, 2.78, 6300, -30724, , 11.574, -30724, 62.9%, , , , , , , , , , , , 
2023-09-12, 08:29:28, OK, 63%, 3.06, 6930, -36500, , 11.505, -36500, 62.7%, , , , , , , , , , , , 
2023-09-12, 08:29:58, OK, 62%, 2.50, 5580, -21693, , 11.688, -21693, 62.5%, , , , , , , , , , , , 
2023-09-12, 08:30:28, OK, 62%, 2.71, 6045, -15195, , 11.719, -15195, 62.3%, , , , , , , , , , , , 
2023-09-12, 08:30:58, OK, 62%, 2.92, 6510, -15872, , 11.711, -15872, 62.1%, , , , , , , , , , , , 
2023-09-12, 08:31:28, OK, 62%, 3.13, 6975, -15654, , 11.717, -15654, 62.0%, , , , , , , , , , , , 
2023-09-12, 08:31:58, OK, 62%, 3.33, 7440, -9786, , 11.786, -9786, 61.9%, , , , , , , , , , , , 
2023-09-12, 08:32:28, OK, 62%, 3.54, 7905, -9706, , 11.778, -9706, 61.8%, , , , , , , , , , , , 
2023-09-12, 08:32:58, OK, 62%, 3.75, 8370, -7792, , 11.799, -7792, 61.7%, , , , , , , , , , , , 
2023-09-12, 08:33:28, OK, 62%, 3.96, 8835, -8067, , 11.798, -8067, 61.6%, , , , , , , , , , , , 
2023-09-12, 08:33:58, OK, 61%, 3.33, 7320, -17465, , 11.723, -17465, 61.5%, , , , , , , , , , , , 
2023-09-12, 08:34:28, OK, 61%, 3.50, 7686, -8148, , 11.791, -8148, 61.4%, , , , , , , , , , , , 
2023-09-12, 08:34:58, OK, 61%, 3.67, 8052, -7918, , 11.770, -7918, 61.3%, , , , , , , , , , , , 
2023-09-12, 08:35:28, OK, 61%, 3.83, 8418, -8411, , 11.793, -8411, 61.2%, , , , , , , , , , , , 
2023-09-12, 08:35:58, OK, 61%, 4.00, 8784, -7345, , 11.773, -7345, 61.1%, , , , , , , , , , , , 
2023-09-12, 08:36:28, OK, 61%, 4.17, 9150, -7597, , 11.782, -7597, 61.0%, , , , , , , , , , , , 
2023-09-12, 08:36:58, OK, 61%, 4.33, 9516, -9076, , 11.771, -9076, 60.9%, , , , , , , , , , , , 
