Unique ID, Manufacturer, Chemistry, Voltage (Volts)
25E3Sunwoda-HHB9790T7ECW-32T, Sunwoda-H, Lithium Ion, 11.733

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2023-08-31, 00:00:06, OK, 50%, 0.00, -1, 0, , 11.572, 0, 49.5%, , , , , , , , , , , , 
2023-08-31, 00:00:36, OK, 50%, 0.00, -1, 0, , 11.572, 0, 49.5%, , , , , , , , , , , , 
2023-08-31, 00:01:06, OK, 50%, 0.00, -1, 0, , 11.573, 0, 49.5%, , , , , , , , , , , , 
2023-08-31, 00:01:36, OK, 50%, 0.00, -1, 0, , 11.573, 0, 49.5%, , , , , , , , , , , , 
2023-08-31, 00:02:06, OK, 50%, 0.00, -1, 0, , 11.573, 0, 49.5%, , , , , , , , , , , , 
2023-08-31, 00:02:36, OK, 50%, 0.00, -1, 0, , 11.573, 0, 49.5%, , , , , , , , , , , , 
2023-08-31, 00:03:06, OK, 50%, 0.00, -1, 0, , 11.573, 0, 49.5%, , , , , , , , , , , , 
2023-08-31, 00:03:36, OK, 50%, 0.00, -1, 0, , 11.572, 0, 49.5%, , , , , , , , , , , , 
2023-08-31, 00:04:06, OK, 50%, 0.00, -1, 0, , 11.572, 0, 49.5%, , , , , , , , , , , , 
2023-08-31, 00:04:36, OK, 50%, 0.00, -1, 0, , 11.572, 0, 49.5%, , , , , , , , , , , , 
2023-08-31, 07:19:56, OK, 50%, 2.00, 3607, -40843, , 11.065, -40843, 49.5%, , , , , , , , , , , , 
2023-08-31, 07:20:26, OK, 49%, 1.62, 2851, -51822, , 10.888, -51822, 49.1%, , , , , , , , , , , , 
2023-08-31, 07:20:56, OK, 49%, 1.51, 2671, -37600, , 11.052, -37600, 48.7%, , , , , , , , , , , , 
2023-08-31, 07:21:26, OK, 49%, 1.51, 2671, -11173, , 11.361, -11173, 48.5%, , , , , , , , , , , , 
2023-08-31, 07:21:56, OK, 48%, 5.60, 9669, -12216, , 11.373, -12216, 48.4%, , , , , , , , , , , , 
2023-08-31, 07:22:26, OK, 48%, 5.60, 9669, -13259, , 11.363, -13259, 48.3%, , , , , , , , , , , , 
2023-08-31, 07:22:56, OK, 48%, 5.60, 9669, -12021, , 11.370, -12021, 48.1%, , , , , , , , , , , , 
2023-08-31, 07:23:26, OK, 48%, 5.60, 9669, -12606, , 11.336, -12606, 48.0%, , , , , , , , , , , , 
2023-08-31, 07:23:56, OK, 48%, 5.60, 9669, -15963, , 11.325, -15963, 47.8%, , , , , , , , , , , , 
2023-08-31, 07:24:26, OK, 48%, 5.60, 9669, -14290, , 11.334, -14290, 47.7%, , , , , , , , , , , , 
2023-08-31, 07:24:56, OK, 48%, 5.60, 9669, -14519, , 11.335, -14519, 47.5%, , , , , , , , , , , , 
2023-08-31, 07:25:26, OK, 47%, 5.41, 9146, -12961, , 11.323, -12961, 47.4%, , , , , , , , , , , , 
2023-08-31, 07:25:56, OK, 47%, 5.41, 9146, -13179, , 11.334, -13179, 47.2%, , , , , , , , , , , , 
2023-08-31, 07:26:26, OK, 47%, 5.41, 9146, -10921, , 11.365, -10921, 47.1%, , , , , , , , , , , , 
2023-08-31, 07:26:56, OK, 47%, 5.41, 9146, -11654, , 11.335, -11654, 47.0%, , , , , , , , , , , , 
2023-08-31, 07:27:26, OK, 47%, 5.41, 9146, -14290, , 11.340, -14290, 46.9%, , , , , , , , , , , , 
2023-08-31, 07:27:56, OK, 47%, 5.41, 9146, -7575, , 11.397, -7575, 46.8%, , , , , , , , , , , , 
2023-08-31, 07:28:26, OK, 47%, 5.41, 9146, -10130, , 11.358, -10130, 46.7%, , , , , , , , , , , , 
2023-08-31, 07:28:56, OK, 46%, 6.82, 11302, -12239, , 11.280, -12239, 46.5%, , , , , , , , , , , , 
2023-08-31, 07:29:26, OK, 46%, 6.82, 11302, -7609, , 11.387, -7609, 46.4%, , , , , , , , , , , , 
2023-08-31, 07:29:56, OK, 46%, 6.82, 11302, -13832, , 11.335, -13832, 46.2%, , , , , , , , , , , , 
2023-08-31, 07:30:26, OK, 46%, 6.82, 11302, -8927, , 11.361, -8927, 46.0%, , , , , , , , , , , , 
2023-08-31, 07:30:56, OK, 46%, 6.82, 11302, -21074, , 11.253, -21074, 45.9%, , , , , , , , , , , , 
2023-08-31, 07:31:26, OK, 46%, 6.82, 11302, -12606, , 11.347, -12606, 45.7%, , , , , , , , , , , , 
2023-08-31, 07:31:56, OK, 46%, 6.82, 11302, -15711, , 11.345, -15711, 45.6%, , , , , , , , , , , , 
2023-08-31, 07:32:26, OK, 45%, 5.27, 8540, -16926, , 11.261, -16926, 45.5%, , , , , , , , , , , , 
2023-08-31, 07:32:56, OK, 45%, 5.27, 8540, -11127, , 11.341, -11127, 45.3%, , , , , , , , , , , , 
2023-08-31, 07:33:26, OK, 45%, 5.27, 8540, -10783, , 11.366, -10783, 45.2%, , , , , , , , , , , , 
2023-08-31, 07:33:56, OK, 45%, 5.27, 8540, -11746, , 11.336, -11746, 45.1%, , , , , , , , , , , , 
2023-08-31, 07:34:26, OK, 45%, 5.27, 8540, -15092, , 11.298, -15092, 44.9%, , , , , , , , , , , , 
2023-08-31, 07:34:56, OK, 45%, 5.27, 8540, -14072, , 11.280, -14072, 44.8%, , , , , , , , , , , , 
2023-08-31, 07:35:26, OK, 45%, 5.27, 8540, -14760, , 11.322, -14760, 44.6%, , , , , , , , , , , , 
2023-08-31, 07:35:56, OK, 44%, 7.07, 11194, -11838, , 11.335, -11838, 44.5%, , , , , , , , , , , , 
2023-08-31, 07:36:26, OK, 44%, 7.07, 11194, -14542, , 11.192, -14542, 44.3%, , , , , , , , , , , , 
2023-08-31, 07:36:56, OK, 44%, 7.07, 11194, -17201, , 11.248, -17201, 44.2%, , , , , , , , , , , , 
2023-08-31, 07:37:26, OK, 44%, 7.07, 11194, -13603, , 11.319, -13603, 44.1%, , , , , , , , , , , , 
2023-08-31, 07:37:56, OK, 44%, 7.07, 11194, -7746, , 11.365, -7746, 44.0%, , , , , , , , , , , , 
2023-08-31, 07:38:26, OK, 44%, 7.07, 11194, -14473, , 11.265, -14473, 43.9%, , , , , , , , , , , , 
2023-08-31, 07:38:56, OK, 44%, 7.07, 11194, -7483, , 11.356, -7483, 43.7%, , , , , , , , , , , , 
2023-08-31, 07:39:26, OK, 44%, 7.07, 11194, -12021, , 11.326, -12021, 43.6%, , , , , , , , , , , , 
2023-08-31, 07:39:56, OK, 44%, 7.07, 11194, -11964, , 11.311, -11964, 43.5%, , , , , , , , , , , , 
2023-08-31, 07:40:26, OK, 43%, 4.57, 7067, -11253, , 11.308, -11253, 43.4%, , , , , , , , , , , , 
2023-08-31, 07:40:56, OK, 43%, 4.57, 7067, -7437, , 11.365, -7437, 43.3%, , , , , , , , , , , , 
2023-08-31, 07:41:26, OK, 43%, 4.57, 7067, -9351, , 11.340, -9351, 43.2%, , , , , , , , , , , , 
2023-08-31, 07:41:56, OK, 43%, 4.57, 7067, -25544, , 11.212, -25544, 43.1%, , , , , , , , , , , , 
2023-08-31, 07:42:26, OK, 43%, 4.57, 7067, -10760, , 11.312, -10760, 43.0%, , , , , , , , , , , , 
2023-08-31, 07:42:56, OK, 43%, 4.57, 7067, -11803, , 11.313, -11803, 42.8%, , , , , , , , , , , , 
2023-08-31, 07:43:26, OK, 43%, 4.57, 7067, -10669, , 11.332, -10669, 42.6%, , , , , , , , , , , , 
2023-08-31, 07:43:56, OK, 42%, 5.30, 8007, -10806, , 11.318, -10806, 42.5%, , , , , , , , , , , , 
2023-08-31, 07:44:26, OK, 42%, 5.30, 8007, -13476, , 11.323, -13476, 42.4%, , , , , , , , , , , , 
2023-08-31, 07:44:56, OK, 42%, 5.30, 8007, -19516, , 11.241, -19516, 42.2%, , , , , , , , , , , , 
2023-08-31, 07:45:26, OK, 42%, 5.30, 8007, -12961, , 11.311, -12961, 42.1%, , , , , , , , , , , , 
2023-08-31, 07:45:56, OK, 42%, 5.30, 8007, -9958, , 11.322, -9958, 42.0%, , , , , , , , , , , , 
2023-08-31, 07:46:26, OK, 42%, 5.30, 8007, -9282, , 11.313, -9282, 41.8%, , , , , , , , , , , , 
2023-08-31, 07:46:56, OK, 42%, 5.30, 8007, -8732, , 11.327, -8732, 41.7%, , , , , , , , , , , , 
2023-08-31, 07:47:26, OK, 42%, 5.30, 8007, -16238, , 11.248, -16238, 41.6%, , , , , , , , , , , , 
2023-08-31, 07:47:56, OK, 41%, 5.71, 8428, -10669, , 11.288, -10669, 41.5%, , , , , , , , , , , , 
2023-08-31, 07:48:26, OK, 41%, 5.71, 8428, -9821, , 11.317, -9821, 41.3%, , , , , , , , , , , , 
2023-08-31, 07:48:56, OK, 41%, 5.71, 8428, -16066, , 11.266, -16066, 41.2%, , , , , , , , , , , , 
2023-08-31, 07:49:26, OK, 41%, 5.71, 8428, -11551, , 11.273, -11551, 41.1%, , , , , , , , , , , , 
2023-08-31, 07:49:56, OK, 41%, 5.71, 8428, -10864, , 11.294, -10864, 41.0%, , , , , , , , , , , , 
2023-08-31, 07:50:26, OK, 41%, 5.71, 8428, -14336, , 11.228, -14336, 40.8%, , , , , , , , , , , , 
2023-08-31, 07:50:56, OK, 41%, 9.98, 14726, -8354, , 11.321, -8354, 40.7%, , , , , , , , , , , , 
2023-08-31, 07:51:26, OK, 41%, 9.98, 14726, -15917, , 11.245, -15917, 40.6%, , , , , , , , , , , , 
2023-08-31, 07:51:56, OK, 40%, 7.40, 10650, -10291, , 11.292, -10291, 40.5%, , , , , , , , , , , , 
2023-08-31, 07:52:26, OK, 40%, 7.40, 10650, -13431, , 11.238, -13431, 40.3%, , , , , , , , , , , , 
2023-08-31, 07:52:56, OK, 40%, 7.40, 10650, -17361, , 11.206, -17361, 40.2%, , , , , , , , , , , , 
2023-08-31, 07:53:26, OK, 40%, 7.40, 10650, -9030, , 11.303, -9030, 40.1%, , , , , , , , , , , , 
