Unique ID, Manufacturer, Chemistry, Voltage (Volts)
25E3Sunwoda-HHB9790T7ECW-32T, Sunwoda-H, Lithium Ion, 11.846

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2023-09-25, 09:09:10, OK, 60%, 0.00, -1, -424, , 11.846, -424, 60.0%, , , , , , , , , , , , 
2023-09-25, 09:09:40, OK, 60%, 0.00, -1, -34, , 11.847, -34, 60.0%, , , , , , , , , , , , 
2023-09-25, 09:10:10, OK, 60%, 0.00, -1, -1959, , 11.836, -1959, 60.0%, , , , , , , , , , , , 
2023-09-25, 09:10:40, OK, 60%, 0.00, -1, 0, , 11.839, 0, 60.0%, , , , , , , , , , , , 
2023-09-25, 09:11:10, OK, 60%, 0.00, -1, 0, , 11.839, 0, 60.0%, , , , , , , , , , , , 
2023-09-25, 09:11:40, OK, 60%, 0.00, -1, 0, , 11.840, 0, 60.0%, , , , , , , , , , , , 
2023-09-25, 09:12:10, OK, 60%, 0.00, -1, 0, , 11.839, 0, 60.0%, , , , , , , , , , , , 
2023-09-25, 09:12:40, OK, 60%, 0.00, -1, -3678, , 11.803, -3678, 60.0%, , , , , , , , , , , , 
2023-09-25, 09:13:10, OK, 60%, 0.00, -1, 0, , 11.839, 0, 60.0%, , , , , , , , , , , , 
2023-09-25, 09:13:40, OK, 60%, 0.00, -1, 0, , 11.838, 0, 60.0%, , , , , , , , , , , , 
2023-09-25, 09:14:10, OK, 60%, 0.00, -1, 0, , 11.838, 0, 60.0%, , , , , , , , , , , , 
2023-09-25, 09:14:40, OK, 60%, 0.00, -1, 0, , 11.838, 0, 60.0%, , , , , , , , , , , , 
2023-09-25, 09:15:10, OK, 60%, 0.00, -1, 0, , 11.836, 0, 60.0%, , , , , , , , , , , , 
2023-09-25, 09:15:40, OK, 60%, 0.00, -1, 0, , 11.837, 0, 59.9%, , , , , , , , , , , , 
2023-09-25, 09:16:10, OK, 60%, 0.00, -1, 0, , 11.837, 0, 59.9%, , , , , , , , , , , , 
2023-09-25, 09:16:40, OK, 60%, 0.00, -1, 0, , 11.837, 0, 59.9%, , , , , , , , , , , , 
2023-09-25, 09:17:10, OK, 60%, 0.00, -1, 0, , 11.837, 0, 59.9%, , , , , , , , , , , , 
2023-09-25, 09:17:40, OK, 60%, 0.00, -1, 0, , 11.837, 0, 59.9%, , , , , , , , , , , , 
2023-09-25, 09:18:10, OK, 60%, 0.00, -1, 0, , 11.837, 0, 59.9%, , , , , , , , , , , , 
2023-09-25, 10:01:27, OK, 62%, 0.00, -1, -41863, , 11.562, -41863, 61.7%, , , , , , , , , , , , 
2023-09-25, 10:01:58, OK, 61%, 0.83, 1831, -56314, , 11.323, -56314, 61.4%, , , , , , , , , , , , 
2023-09-25, 10:02:27, OK, 61%, 1.67, 3659, -20742, , 11.624, -20742, 61.0%, , , , , , , , , , , , 
2023-09-25, 10:02:58, OK, 61%, 2.50, 5492, -17338, , 11.639, -17338, 60.9%, , , , , , , , , , , , 
2023-09-25, 10:03:27, OK, 61%, 3.33, 7319, -14542, , 11.706, -14542, 60.7%, , , , , , , , , , , , 
2023-09-25, 10:03:57, OK, 60%, 2.08, 4500, 0, , 11.819, 0, 60.5%, , , , , , , , , , , , 
2023-09-25, 10:04:27, OK, 60%, 2.50, 5400, 0, , 11.854, 0, 60.5%, , , , , , , , , , , , 
2023-09-25, 10:04:57, OK, 60%, 2.92, 6299, 0, , 11.864, 0, 60.5%, , , , , , , , , , , , 
2023-09-25, 10:05:27, OK, 60%, 3.33, 7199, 0, , 11.868, 0, 60.5%, , , , , , , , , , , , 
2023-09-25, 10:05:57, OK, 60%, 3.75, 8100, 0, , 11.870, 0, 60.5%, , , , , , , , , , , , 
2023-09-25, 10:06:27, OK, 60%, 4.17, 9000, 0, , 11.870, 0, 60.5%, , , , , , , , , , , , 
2023-09-25, 10:06:57, OK, 60%, 4.58, 9900, 0, , 11.872, 0, 60.5%, , , , , , , , , , , , 
2023-09-25, 10:07:27, OK, 60%, 5.00, 10800, 0, , 11.872, 0, 60.5%, , , , , , , , , , , , 
2023-09-25, 10:07:57, OK, 60%, 5.42, 11700, 0, , 11.872, 0, 60.5%, , , , , , , , , , , , 
2023-09-25, 10:08:27, OK, 60%, 5.83, 12600, 0, , 11.872, 0, 60.5%, , , , , , , , , , , , 
2023-09-25, 10:08:58, OK, 60%, 6.25, 13500, -183, , 11.871, -183, 60.5%, , , , , , , , , , , , 
2023-09-25, 10:09:28, OK, 60%, 6.67, 14400, 0, , 11.873, 0, 60.5%, , , , , , , , , , , , 
2023-09-25, 10:09:58, OK, 60%, 7.08, 15302, -148, , 11.872, -148, 60.5%, , , , , , , , , , , , 
2023-09-25, 10:10:28, OK, 60%, 7.50, 16201, 0, , 11.872, 0, 60.5%, , , , , , , , , , , , 
2023-09-25, 10:10:58, OK, 60%, 7.92, 17101, -2200, , 11.831, -2200, 60.5%, , , , , , , , , , , , 
2023-09-25, 10:11:28, OK, 60%, 8.33, 18001, 0, , 11.871, 0, 60.5%, , , , , , , , , , , , 
2023-09-25, 10:11:58, OK, 60%, 8.75, 18902, -962, , 11.862, -962, 60.4%, , , , , , , , , , , , 
2023-09-25, 10:12:28, OK, 60%, 9.17, 19801, 0, , 11.870, 0, 60.4%, , , , , , , , , , , , 
2023-09-25, 10:12:58, OK, 60%, 9.58, 20702, 0, , 11.870, 0, 60.4%, , , , , , , , , , , , 
2023-09-25, 10:13:28, OK, 60%, 10.00, 21601, 0, , 11.871, 0, 60.4%, , , , , , , , , , , , 
2023-09-25, 10:13:58, OK, 60%, 10.42, 22501, 0, , 11.871, 0, 60.4%, , , , , , , , , , , , 
2023-09-25, 10:14:28, OK, 60%, 10.83, 23401, 0, , 11.871, 0, 60.4%, , , , , , , , , , , , 
2023-09-25, 10:14:58, OK, 60%, 11.25, 24301, 0, , 11.871, 0, 60.4%, , , , , , , , , , , , 
2023-09-25, 10:15:28, OK, 60%, 11.67, 25202, 0, , 11.871, 0, 60.4%, , , , , , , , , , , , 
2023-09-25, 10:15:58, OK, 60%, 12.08, 26101, 0, , 11.871, 0, 60.4%, , , , , , , , , , , , 
2023-09-25, 10:16:28, OK, 60%, 12.50, 27002, 0, , 11.871, 0, 60.4%, , , , , , , , , , , , 
2023-09-25, 10:16:58, OK, 60%, 12.92, 27901, 0, , 11.872, 0, 60.4%, , , , , , , , , , , , 
2023-09-25, 10:17:28, OK, 60%, 13.33, 28802, 0, , 11.871, 0, 60.4%, , , , , , , , , , , , 
2023-09-25, 10:17:58, OK, 60%, 13.75, 29701, 0, , 11.872, 0, 60.4%, , , , , , , , , , , , 
