Unique ID, Manufacturer, Chemistry, Voltage (Volts)
25E3Sunwoda-HHB9790T7ECW-32T, Sunwoda-H, Lithium Ion, 11.752

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2023-07-23, 00:00:05, OK, 51%, 7.76, 14243, -12308, , 11.427, -12308, 51.0%, , , , , , , , , , , , 
2023-07-23, 00:00:35, OK, 51%, 7.76, 14243, -8778, , 11.476, -8778, 50.9%, , , , , , , , , , , , 
2023-07-23, 00:01:05, OK, 51%, 7.76, 14243, -16341, , 11.400, -16341, 50.8%, , , , , , , , , , , , 
2023-07-23, 00:01:35, OK, 51%, 7.76, 14243, -8663, , 11.457, -8663, 50.6%, , , , , , , , , , , , 
2023-07-23, 00:02:05, OK, 51%, 7.76, 14243, -16548, , 11.363, -16548, 50.5%, , , , , , , , , , , , 
2023-07-23, 00:02:35, OK, 50%, 7.15, 12872, -8423, , 11.468, -8423, 50.4%, , , , , , , , , , , , 
2023-07-23, 00:03:05, OK, 50%, 7.15, 12872, -9752, , 11.439, -9752, 50.3%, , , , , , , , , , , , 
2023-07-23, 00:03:35, OK, 50%, 7.15, 12872, -8182, , 11.465, -8182, 50.2%, , , , , , , , , , , , 
2023-07-23, 00:04:05, OK, 50%, 7.15, 12872, -11127, , 11.392, -11127, 50.1%, , , , , , , , , , , , 
2023-07-23, 00:04:35, OK, 50%, 7.15, 12872, -15173, , 11.439, -15173, 49.9%, , , , , , , , , , , , 
2023-07-23, 00:05:05, OK, 50%, 7.15, 12872, -9041, , 11.435, -9041, 49.8%, , , , , , , , , , , , 
2023-07-23, 00:05:35, OK, 50%, 7.15, 12872, -8652, , 11.432, -8652, 49.7%, , , , , , , , , , , , 
2023-07-23, 00:06:05, OK, 50%, 7.15, 12872, -9431, , 11.445, -9431, 49.6%, , , , , , , , , , , , 
2023-07-23, 00:06:35, OK, 49%, 6.80, 12002, -9099, , 11.440, -9099, 49.5%, , , , , , , , , , , , 
2023-07-23, 00:07:05, OK, 49%, 6.80, 12002, -12525, , 11.431, -12525, 49.4%, , , , , , , , , , , , 
2023-07-23, 00:07:35, OK, 49%, 6.80, 12002, -10314, , 11.438, -10314, 49.2%, , , , , , , , , , , , 
2023-07-23, 00:08:05, OK, 49%, 6.80, 12002, -14898, , 11.380, -14898, 49.1%, , , , , , , , , , , , 
2023-07-23, 00:08:35, OK, 49%, 6.80, 12002, -17499, , 11.330, -17499, 49.0%, , , , , , , , , , , , 
2023-07-23, 00:09:05, OK, 49%, 6.80, 12002, -8377, , 11.435, -8377, 48.9%, , , , , , , , , , , , 
2023-07-23, 00:09:35, OK, 49%, 6.80, 12002, -8537, , 11.433, -8537, 48.8%, , , , , , , , , , , , 
2023-07-23, 00:10:05, OK, 49%, 6.80, 12002, -8148, , 11.443, -8148, 48.7%, , , , , , , , , , , , 
2023-07-23, 00:10:35, OK, 49%, 6.80, 12002, -16937, , 11.349, -16937, 48.6%, , , , , , , , , , , , 
2023-07-23, 00:11:05, OK, 48%, 6.29, 10861, -14084, , 11.412, -14084, 48.5%, , , , , , , , , , , , 
2023-07-23, 00:11:35, OK, 48%, 6.29, 10861, -7575, , 11.445, -7575, 48.4%, , , , , , , , , , , , 
2023-07-23, 00:12:05, OK, 48%, 6.29, 10861, -7575, , 11.441, -7575, 48.3%, , , , , , , , , , , , 
2023-07-23, 00:12:35, OK, 48%, 6.29, 10861, -14393, , 11.387, -14393, 48.2%, , , , , , , , , , , , 
2023-07-23, 00:13:05, OK, 48%, 6.29, 10861, -7941, , 11.439, -7941, 48.1%, , , , , , , , , , , , 
2023-07-23, 00:13:35, OK, 48%, 6.29, 10861, -7781, , 11.430, -7781, 48.0%, , , , , , , , , , , , 
2023-07-23, 00:14:05, OK, 48%, 6.29, 10861, -7918, , 11.434, -7918, 47.9%, , , , , , , , , , , , 
2023-07-23, 00:14:35, OK, 48%, 6.29, 10861, -14313, , 11.384, -14313, 47.7%, , , , , , , , , , , , 
2023-07-23, 00:15:05, OK, 48%, 7.96, 13762, -7196, , 11.434, -7196, 47.7%, , , , , , , , , , , , 
2023-07-23, 00:15:35, OK, 48%, 7.96, 13762, -7471, , 11.435, -7471, 47.6%, , , , , , , , , , , , 
2023-07-23, 00:16:05, OK, 48%, 7.96, 13762, -7185, , 11.443, -7185, 47.5%, , , , , , , , , , , , 
2023-07-23, 00:16:35, OK, 47%, 11.56, 19558, -9878, , 11.413, -9878, 47.4%, , , , , , , , , , , , 
2023-07-23, 00:17:05, OK, 47%, 11.56, 19558, -12273, , 11.352, -12273, 47.3%, , , , , , , , , , , , 
2023-07-23, 00:17:35, OK, 47%, 11.56, 19558, -7254, , 11.430, -7254, 47.2%, , , , , , , , , , , , 
2023-07-23, 00:18:05, OK, 47%, 11.56, 19558, -7666, , 11.409, -7666, 47.1%, , , , , , , , , , , , 
2023-07-23, 00:18:35, OK, 47%, 11.56, 19558, -9248, , 11.406, -9248, 47.0%, , , , , , , , , , , , 
2023-07-23, 00:19:05, OK, 47%, 11.56, 19558, -7758, , 11.423, -7758, 46.9%, , , , , , , , , , , , 
2023-07-23, 00:19:35, OK, 47%, 11.56, 19558, -11952, , 11.388, -11952, 46.8%, , , , , , , , , , , , 
2023-07-23, 00:20:05, OK, 47%, 11.56, 19558, -7884, , 11.418, -7884, 46.7%, , , , , , , , , , , , 
2023-07-23, 00:20:35, OK, 47%, 11.56, 19558, -7850, , 11.421, -7850, 46.6%, , , , , , , , , , , , 
2023-07-23, 00:21:05, OK, 47%, 11.56, 19558, -6921, , 11.429, -6921, 46.5%, , , , , , , , , , , , 
2023-07-23, 00:21:35, OK, 46%, 11.04, 18290, -6910, , 11.430, -6910, 46.4%, , , , , , , , , , , , 
2023-07-23, 00:22:05, OK, 46%, 11.04, 18290, -6612, , 11.426, -6612, 46.3%, , , , , , , , , , , , 
2023-07-23, 00:22:35, OK, 46%, 11.04, 18290, -6749, , 11.428, -6749, 46.3%, , , , , , , , , , , , 
2023-07-23, 00:23:05, OK, 46%, 11.04, 18290, -11448, , 11.393, -11448, 46.2%, , , , , , , , , , , , 
2023-07-23, 00:23:35, OK, 46%, 11.04, 18290, -7093, , 11.425, -7093, 46.1%, , , , , , , , , , , , 
2023-07-23, 09:57:55, OK, 46%, 0.00, -1, -45370, , 11.009, -45370, 45.5%, , , , , , , , , , , , 
2023-07-23, 09:58:25, OK, 45%, 1.89, 3060, -45874, , 10.941, -45874, 45.1%, , , , , , , , , , , , 
2023-07-23, 09:58:55, OK, 45%, 1.53, 2471, -16880, , 11.270, -16880, 44.6%, , , , , , , , , , , , 
2023-07-23, 09:59:25, OK, 45%, 1.53, 2471, -14187, , 11.295, -14187, 44.5%, , , , , , , , , , , , 
2023-07-23, 09:59:55, OK, 44%, 5.97, 9456, -23000, , 11.190, -23000, 44.3%, , , , , , , , , , , , 
2023-07-23, 10:00:25, OK, 44%, 5.97, 9456, -12457, , 11.302, -12457, 44.2%, , , , , , , , , , , , 
2023-07-23, 10:00:55, OK, 44%, 5.97, 9456, -13786, , 11.298, -13786, 44.0%, , , , , , , , , , , , 
2023-07-23, 10:01:25, OK, 44%, 5.97, 9456, -11425, , 11.323, -11425, 43.9%, , , , , , , , , , , , 
2023-07-23, 10:01:55, OK, 44%, 5.97, 9456, -11196, , 11.344, -11196, 43.8%, , , , , , , , , , , , 
2023-07-23, 10:02:25, OK, 44%, 5.97, 9456, -11517, , 11.321, -11517, 43.7%, , , , , , , , , , , , 
2023-07-23, 10:02:55, OK, 44%, 5.97, 9456, -15642, , 11.280, -15642, 43.5%, , , , , , , , , , , , 
2023-07-23, 10:03:25, OK, 43%, 6.93, 10726, -13866, , 11.303, -13866, 43.4%, , , , , , , , , , , , 
2023-07-23, 10:03:55, OK, 43%, 6.93, 10726, -9019, , 11.342, -9019, 43.2%, , , , , , , , , , , , 
2023-07-23, 10:04:25, OK, 43%, 6.93, 10726, -8022, , 11.358, -8022, 43.2%, , , , , , , , , , , , 
2023-07-23, 10:04:55, OK, 43%, 6.93, 10726, -10623, , 11.343, -10623, 43.1%, , , , , , , , , , , , 
2023-07-23, 10:05:25, OK, 43%, 6.93, 10726, -10233, , 11.331, -10233, 43.0%, , , , , , , , , , , , 
2023-07-23, 10:05:55, OK, 43%, 6.93, 10726, -8285, , 11.350, -8285, 42.9%, , , , , , , , , , , , 
2023-07-23, 10:06:25, OK, 43%, 6.93, 10726, -10921, , 11.289, -10921, 42.8%, , , , , , , , , , , , 
2023-07-23, 10:06:55, OK, 43%, 6.93, 10726, -7907, , 11.357, -7907, 42.7%, , , , , , , , , , , , 
2023-07-23, 10:07:25, OK, 43%, 6.93, 10726, -14771, , 11.262, -14771, 42.5%, , , , , , , , , , , , 
2023-07-23, 10:07:55, OK, 42%, 10.16, 15360, -12101, , 11.316, -12101, 42.4%, , , , , , , , , , , , 
2023-07-23, 10:08:25, OK, 42%, 10.16, 15360, -11150, , 11.307, -11150, 42.3%, , , , , , , , , , , , 
2023-07-23, 10:08:55, OK, 42%, 10.16, 15360, -9328, , 11.303, -9328, 42.2%, , , , , , , , , , , , 
2023-07-23, 10:09:25, OK, 42%, 10.16, 15360, -8274, , 11.348, -8274, 42.1%, , , , , , , , , , , , 
2023-07-23, 10:09:55, OK, 42%, 10.16, 15360, -8205, , 11.344, -8205, 42.0%, , , , , , , , , , , , 
2023-07-23, 10:10:25, OK, 42%, 10.16, 15360, -8984, , 11.337, -8984, 41.9%, , , , , , , , , , , , 
2023-07-23, 10:10:55, OK, 42%, 10.16, 15360, -10371, , 11.331, -10371, 41.8%, , , , , , , , , , , , 
2023-07-23, 10:11:25, OK, 42%, 10.16, 15360, -7907, , 11.338, -7907, 41.7%, , , , , , , , , , , , 
2023-07-23, 10:11:55, OK, 42%, 10.16, 15360, -15711, , 11.245, -15711, 41.6%, , , , , , , , , , , , 
2023-07-23, 10:12:25, OK, 41%, 6.66, 9827, -8847, , 11.333, -8847, 41.4%, , , , , , , , , , , , 
2023-07-23, 10:12:55, OK, 41%, 6.66, 9827, -10073, , 11.306, -10073, 41.3%, , , , , , , , , , , , 
2023-07-23, 10:13:25, OK, 41%, 6.66, 9827, -7884, , 11.340, -7884, 41.2%, , , , , , , , , , , , 
2023-07-23, 10:13:55, OK, 41%, 8.58, 12664, -8033, , 11.338, -8033, 41.2%, , , , , , , , , , , , 
2023-07-23, 10:14:25, OK, 41%, 8.58, 12664, -10371, , 11.295, -10371, 41.0%, , , , , , , , , , , , 
2023-07-23, 10:14:55, OK, 41%, 8.58, 12664, -10818, , 11.317, -10818, 40.9%, , , , , , , , , , , , 
2023-07-23, 10:15:25, OK, 41%, 8.58, 12664, -7792, , 11.338, -7792, 40.8%, , , , , , , , , , , , 
2023-07-23, 10:15:55, OK, 41%, 8.58, 12664, -8274, , 11.332, -8274, 40.7%, , , , , , , , , , , , 
2023-07-23, 10:16:25, OK, 41%, 8.58, 12664, -7792, , 11.335, -7792, 40.7%, , , , , , , , , , , , 
2023-07-23, 10:16:55, OK, 41%, 8.58, 12664, -8056, , 11.336, -8056, 40.6%, , , , , , , , , , , , 
2023-07-23, 10:17:25, OK, 40%, 10.48, 15094, -8090, , 11.333, -8090, 40.5%, , , , , , , , , , , , 
2023-07-23, 10:17:55, OK, 40%, 10.44, 15036, -10061, , 11.263, -10061, 40.4%, , , , , , , , , , , , 
2023-07-23, 10:18:25, OK, 40%, 9.51, 13694, -7999, , 11.329, -7999, 40.3%, , , , , , , , , , , , 
2023-07-23, 10:18:55, OK, 40%, 9.51, 13694, -8881, , 11.318, -8881, 40.2%, , , , , , , , , , , , 
2023-07-23, 10:19:25, OK, 40%, 9.51, 13694, -8136, , 11.318, -8136, 40.1%, , , , , , , , , , , , 
2023-07-23, 10:19:55, OK, 40%, 9.51, 13694, -8789, , 11.325, -8789, 40.0%, , , , , , , , , , , , 
2023-07-23, 10:20:25, OK, 40%, 9.51, 13694, -7953, , 11.321, -7953, 39.9%, , , , , , , , , , , , 
2023-07-23, 10:20:55, OK, 40%, 9.51, 13694, -7953, , 11.330, -7953, 39.8%, , , , , , , , , , , , 
2023-07-23, 10:21:25, OK, 40%, 9.51, 13694, -8067, , 11.325, -8067, 39.8%, , , , , , , , , , , , 
