Unique ID, Manufacturer, Chemistry, Voltage (Volts)
25E3Sunwoda-HHB9790T7ECW-32T, Sunwoda-H, Lithium Ion, 10.986

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2023-04-16, 23:49:32, OK, 50%, 0.00, -1, -48074, , 10.986, -48074, 49.6%, , , , , , , , , , , , 
2023-04-16, 23:49:52, OK, 49%, 3.55, 6264, -31388, , 11.263, -31388, 49.4%, , , , , , , , , , , , 
2023-04-16, 23:50:12, OK, 49%, 3.55, 6264, -12216, , 11.355, -12216, 49.2%, , , , , , , , , , , , 
2023-04-16, 23:50:32, OK, 49%, 3.55, 6264, -39456, , 11.064, -39456, 49.1%, , , , , , , , , , , , 
2023-04-16, 23:50:52, OK, 49%, 3.55, 6264, -10016, , 11.385, -10016, 49.0%, , , , , , , , , , , , 
2023-04-16, 23:51:12, OK, 49%, 3.55, 6264, -6876, , 11.440, -6876, 48.9%, , , , , , , , , , , , 
2023-04-16, 23:51:32, OK, 49%, 3.55, 6264, -10646, , 11.394, -10646, 48.8%, , , , , , , , , , , , 
2023-04-16, 23:51:52, OK, 49%, 3.55, 6264, -11104, , 11.380, -11104, 48.8%, , , , , , , , , , , , 
2023-04-16, 23:52:12, OK, 49%, 3.55, 6264, -7265, , 11.434, -7265, 48.7%, , , , , , , , , , , , 
2023-04-16, 23:52:32, OK, 49%, 13.14, 23179, -6108, , 11.450, -6108, 48.7%, , , , , , , , , , , , 
2023-04-16, 23:52:52, OK, 49%, 13.14, 23179, -6371, , 11.445, -6371, 48.6%, , , , , , , , , , , , 
2023-04-16, 23:53:12, OK, 49%, 13.14, 23179, -6383, , 11.455, -6383, 48.6%, , , , , , , , , , , , 
2023-04-16, 23:53:32, OK, 49%, 13.14, 23179, -5741, , 11.453, -5741, 48.5%, , , , , , , , , , , , 
2023-04-16, 23:53:52, OK, 49%, 13.14, 23179, -5764, , 11.453, -5764, 48.5%, , , , , , , , , , , , 
2023-04-16, 23:54:12, OK, 48%, 14.43, 24930, -5684, , 11.436, -5684, 48.5%, , , , , , , , , , , , 
2023-04-16, 23:54:32, OK, 48%, 14.43, 24930, -9821, , 11.404, -9821, 48.4%, , , , , , , , , , , , 
2023-04-16, 23:54:52, OK, 48%, 14.43, 24930, -5684, , 11.448, -5684, 48.3%, , , , , , , , , , , , 
2023-04-16, 23:55:12, OK, 48%, 14.43, 24930, -5947, , 11.447, -5947, 48.3%, , , , , , , , , , , , 
2023-04-16, 23:55:32, OK, 48%, 14.43, 24930, -5775, , 11.445, -5775, 48.3%, , , , , , , , , , , , 
2023-04-16, 23:55:52, OK, 48%, 14.43, 24930, -6039, , 11.434, -6039, 48.2%, , , , , , , , , , , , 
2023-04-16, 23:56:12, OK, 48%, 14.43, 24930, -5523, , 11.453, -5523, 48.2%, , , , , , , , , , , , 
2023-04-16, 23:56:32, OK, 48%, 14.43, 24930, -5489, , 11.454, -5489, 48.1%, , , , , , , , , , , , 
2023-04-16, 23:56:52, OK, 48%, 14.43, 24930, -5730, , 11.449, -5730, 48.1%, , , , , , , , , , , , 
2023-04-16, 23:57:12, OK, 48%, 14.43, 24930, -5947, , 11.444, -5947, 48.1%, , , , , , , , , , , , 
2023-04-16, 23:57:32, OK, 48%, 14.43, 24930, -5764, , 11.451, -5764, 48.0%, , , , , , , , , , , , 
2023-04-16, 23:57:52, OK, 48%, 14.43, 24930, -5890, , 11.445, -5890, 48.0%, , , , , , , , , , , , 
2023-04-16, 23:58:12, OK, 48%, 14.43, 24930, -5810, , 11.444, -5810, 48.0%, , , , , , , , , , , , 
2023-04-16, 23:58:32, OK, 48%, 14.43, 24930, -5718, , 11.451, -5718, 47.9%, , , , , , , , , , , , 
2023-04-16, 23:58:52, OK, 48%, 14.43, 24930, -5787, , 11.450, -5787, 47.9%, , , , , , , , , , , , 
2023-04-16, 23:59:12, OK, 48%, 14.43, 24930, -5741, , 11.440, -5741, 47.8%, , , , , , , , , , , , 
2023-04-16, 23:59:32, OK, 48%, 14.43, 24930, -6578, , 11.427, -6578, 47.8%, , , , , , , , , , , , 
2023-04-16, 23:59:52, OK, 48%, 14.43, 24930, -5913, , 11.437, -5913, 47.7%, , , , , , , , , , , , 
