Unique ID, Manufacturer, Chemistry, Voltage (Volts)
25E3Sunwoda-HHB9790T7ECW-32T, Sunwoda-H, Lithium Ion, 11.841

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2023-09-29, 10:00:19, OK, 59%, 3382.26, 7183913, 0, , 11.804, 0, 59.2%, , , , , , , , , , , , 
2023-09-29, 10:00:49, OK, 65%, 3.15, 7368, -40648, , 11.494, -40648, 65.5%, , , , , , , , , , , , 
2023-09-29, 10:01:19, OK, 65%, 0.00, -1, -41450, , 11.614, -41450, 65.1%, , , , , , , , , , , , 
2023-09-29, 10:01:49, OK, 65%, 0.00, -1, -15173, , 11.815, -15173, 64.8%, , , , , , , , , , , , 
2023-09-29, 10:02:19, OK, 65%, 0.00, -1, -21980, , 11.628, -21980, 64.6%, , , , , , , , , , , , 
2023-09-29, 10:02:49, OK, 64%, 0.00, -1, -17774, , 11.733, -17774, 64.4%, , , , , , , , , , , , 
2023-09-29, 10:03:19, OK, 64%, 0.00, -1, -11563, , 11.811, -11563, 64.3%, , , , , , , , , , , , 
2023-09-29, 10:03:49, OK, 64%, 0.00, -1, -12606, , 11.842, -12606, 64.1%, , , , , , , , , , , , 
2023-09-29, 10:04:19, OK, 64%, 0.00, -1, -11173, , 11.846, -11173, 64.0%, , , , , , , , , , , , 
2023-09-29, 10:04:49, OK, 64%, 0.00, -1, -11757, , 11.819, -11757, 63.9%, , , , , , , , , , , , 
2023-09-29, 10:05:19, OK, 64%, 0.00, -1, -11196, , 11.832, -11196, 63.7%, , , , , , , , , , , , 
2023-09-29, 10:05:49, OK, 64%, 0.00, -1, -15081, , 11.782, -15081, 63.6%, , , , , , , , , , , , 
2023-09-29, 10:06:19, OK, 63%, 0.00, -1, -12457, , 11.806, -12457, 63.4%, , , , , , , , , , , , 
2023-09-29, 10:06:49, OK, 63%, 0.00, -1, -13855, , 11.768, -13855, 63.2%, , , , , , , , , , , , 
2023-09-29, 10:07:19, OK, 63%, 0.00, -1, -13190, , 11.777, -13190, 63.1%, , , , , , , , , , , , 
2023-09-29, 10:07:49, OK, 63%, 0.00, -1, -13327, , 11.782, -13327, 63.0%, , , , , , , , , , , , 
