Unique ID, Manufacturer, Chemistry, Voltage (Volts)
25E3Sunwoda-HHB9790T7ECW-32T, Sunwoda-H, Lithium Ion, 11.435

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2023-06-13, 09:57:44, OK, 64%, 3.49, 8036, -31835, , 11.522, -31835, 64.4%, , , , , , , , , , , , 
2023-06-13, 09:58:14, OK, 64%, 3.05, 7032, -23802, , 11.416, -23802, 64.0%, , , , , , , , , , , , 
2023-06-13, 09:58:44, OK, 64%, 3.79, 8735, -15276, , 11.694, -15276, 63.8%, , , , , , , , , , , , 
2023-06-13, 09:59:14, OK, 63%, 1.94, 4401, -45003, , 11.334, -45003, 63.5%, , , , , , , , , , , , 
2023-06-13, 09:59:44, OK, 63%, 5.29, 12009, -16983, , 11.634, -16983, 63.3%, , , , , , , , , , , , 
2023-06-13, 10:00:14, OK, 63%, 5.29, 12009, -11838, , 11.688, -11838, 63.1%, , , , , , , , , , , , 
2023-06-13, 10:00:44, OK, 63%, 5.29, 12009, -11104, , 11.695, -11104, 63.0%, , , , , , , , , , , , 
2023-06-13, 10:01:14, OK, 63%, 5.29, 12009, -10531, , 11.696, -10531, 62.9%, , , , , , , , , , , , 
2023-06-13, 10:01:44, OK, 63%, 5.29, 12009, -10818, , 11.697, -10818, 62.8%, , , , , , , , , , , , 
2023-06-13, 10:02:14, OK, 63%, 5.29, 12009, -10359, , 11.692, -10359, 62.7%, , , , , , , , , , , , 
2023-06-13, 10:02:44, OK, 63%, 5.29, 12009, -10451, , 11.695, -10451, 62.6%, , , , , , , , , , , , 
2023-06-13, 10:03:14, OK, 62%, 7.27, 16219, -10990, , 11.670, -10990, 62.5%, , , , , , , , , , , , 
2023-06-13, 10:03:44, OK, 62%, 7.27, 16219, -13213, , 11.642, -13213, 62.4%, , , , , , , , , , , , 
