Unique ID, Manufacturer, Chemistry, Voltage (Volts)
25E3Sunwoda-HHB9790T7ECW-32T, Sunwoda-H, Lithium Ion, 11.255

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2023-04-13, 00:00:13, OK, 49%, 11.30, 19939, -7128, , 11.459, -7128, 48.9%, , , , , , , , , , , , 
2023-04-13, 00:00:33, OK, 49%, 11.30, 19939, -6463, , 11.471, -6463, 48.9%, , , , , , , , , , , , 
2023-04-13, 00:00:53, OK, 49%, 11.30, 19939, -6761, , 11.466, -6761, 48.9%, , , , , , , , , , , , 
2023-04-13, 00:01:13, OK, 49%, 11.30, 19939, -6199, , 11.471, -6199, 48.8%, , , , , , , , , , , , 
2023-04-13, 00:01:33, OK, 49%, 11.30, 19939, -6761, , 11.450, -6761, 48.8%, , , , , , , , , , , , 
2023-04-13, 00:01:53, OK, 49%, 11.30, 19939, -6635, , 11.471, -6635, 48.7%, , , , , , , , , , , , 
2023-04-13, 00:02:13, OK, 49%, 11.30, 19939, -6337, , 11.466, -6337, 48.7%, , , , , , , , , , , , 
2023-04-13, 00:02:33, OK, 49%, 11.30, 19939, -7563, , 11.459, -7563, 48.6%, , , , , , , , , , , , 
2023-04-13, 00:02:53, OK, 49%, 11.30, 19939, -6566, , 11.466, -6566, 48.6%, , , , , , , , , , , , 
2023-04-13, 00:03:13, OK, 49%, 11.30, 19939, -6325, , 11.460, -6325, 48.6%, , , , , , , , , , , , 
2023-04-13, 00:03:33, OK, 49%, 11.30, 19939, -6234, , 11.464, -6234, 48.5%, , , , , , , , , , , , 
2023-04-13, 00:03:53, OK, 48%, 12.81, 22140, -6360, , 11.467, -6360, 48.5%, , , , , , , , , , , , 
2023-04-13, 00:04:13, OK, 48%, 12.81, 22140, -6749, , 11.462, -6749, 48.4%, , , , , , , , , , , , 
2023-04-13, 00:04:33, OK, 48%, 12.81, 22140, -6417, , 11.466, -6417, 48.4%, , , , , , , , , , , , 
2023-04-13, 00:04:53, OK, 48%, 12.81, 22140, -6371, , 11.467, -6371, 48.3%, , , , , , , , , , , , 
2023-04-13, 00:05:13, OK, 48%, 12.81, 22140, -6245, , 11.460, -6245, 48.3%, , , , , , , , , , , , 
2023-04-13, 00:05:33, OK, 48%, 12.81, 22140, -6406, , 11.462, -6406, 48.3%, , , , , , , , , , , , 
2023-04-13, 00:05:53, OK, 48%, 12.81, 22140, -6612, , 11.462, -6612, 48.2%, , , , , , , , , , , , 
2023-04-13, 00:06:13, OK, 48%, 12.81, 22140, -7002, , 11.451, -7002, 48.2%, , , , , , , , , , , , 
2023-04-13, 00:06:33, OK, 48%, 12.81, 22140, -6245, , 11.462, -6245, 48.1%, , , , , , , , , , , , 
2023-04-13, 00:06:53, OK, 48%, 12.81, 22140, -6681, , 11.444, -6681, 48.1%, , , , , , , , , , , , 
2023-04-13, 00:07:13, OK, 48%, 12.81, 22140, -6280, , 11.448, -6280, 48.0%, , , , , , , , , , , , 
2023-04-13, 00:07:33, OK, 48%, 12.81, 22140, -6222, , 11.455, -6222, 48.0%, , , , , , , , , , , , 
2023-04-13, 00:07:53, OK, 48%, 12.81, 22140, -6371, , 11.455, -6371, 48.0%, , , , , , , , , , , , 
2023-04-13, 00:08:13, OK, 48%, 12.81, 22140, -6406, , 11.450, -6406, 47.9%, , , , , , , , , , , , 
2023-04-13, 00:08:33, OK, 48%, 12.81, 22140, -6142, , 11.450, -6142, 47.9%, , , , , , , , , , , , 
2023-04-13, 00:08:53, OK, 48%, 12.81, 22140, -6016, , 11.454, -6016, 47.8%, , , , , , , , , , , , 
2023-04-13, 00:09:13, OK, 48%, 12.81, 22140, -6314, , 11.461, -6314, 47.8%, , , , , , , , , , , , 
2023-04-13, 00:09:33, OK, 48%, 12.81, 22140, -6841, , 11.450, -6841, 47.7%, , , , , , , , , , , , 
2023-04-13, 00:09:53, OK, 48%, 12.81, 22140, -6635, , 11.451, -6635, 47.7%, , , , , , , , , , , , 
2023-04-13, 00:10:13, OK, 48%, 12.81, 22140, -6738, , 11.448, -6738, 47.7%, , , , , , , , , , , , 
