Unique ID, Manufacturer, Chemistry, Voltage (Volts)
25E3Sunwoda-HHB9790T7ECW-32T, Sunwoda-H, Lithium Ion, 11.727

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2023-05-26, 02:05:40, OK, 74%, 1.84, 4915, -49690, , 11.687, -49690, 74.4%, , , , , , , , , , , , 
2023-05-26, 02:06:10, OK, 74%, 1.72, 4572, -50641, , 11.559, -50641, 73.9%, , , , , , , , , , , , 
2023-05-26, 10:23:56, OK, 74%, 1.72, 4572, -50297, , 11.566, -50297, 73.9%, , , , , , , , , , , , 
2023-05-26, 10:24:26, OK, 73%, 1.75, 4598, -48842, , 11.516, -48842, 73.4%, , , , , , , , , , , , 
2023-05-26, 10:24:56, OK, 73%, 1.78, 4673, -47673, , 11.501, -47673, 73.0%, , , , , , , , , , , , 
2023-05-26, 10:25:26, OK, 73%, 1.78, 4675, -47524, , 11.465, -47524, 72.5%, , , , , , , , , , , , 
2023-05-26, 10:25:56, OK, 72%, 1.82, 4719, -34506, , 11.620, -34506, 72.1%, , , , , , , , , , , , 
2023-05-26, 10:26:26, OK, 72%, 1.82, 4719, -36316, , 11.584, -36316, 71.8%, , , , , , , , , , , , 
2023-05-26, 10:26:56, OK, 71%, 2.44, 6229, -35159, , 11.585, -35159, 71.4%, , , , , , , , , , , , 
2023-05-26, 10:27:26, OK, 71%, 2.44, 6229, -35308, , 11.572, -35308, 71.1%, , , , , , , , , , , , 
2023-05-26, 10:27:56, OK, 71%, 2.44, 6229, -35205, , 11.575, -35205, 70.7%, , , , , , , , , , , , 
2023-05-26, 10:28:26, OK, 70%, 2.48, 6252, -34953, , 11.562, -34953, 70.4%, , , , , , , , , , , , 
2023-05-26, 10:28:56, OK, 70%, 2.48, 6252, -34781, , 11.549, -34781, 70.0%, , , , , , , , , , , , 
2023-05-26, 10:29:26, OK, 70%, 2.53, 6375, -34586, , 11.551, -34586, 69.7%, , , , , , , , , , , , 
2023-05-26, 10:29:56, OK, 69%, 3.17, 7868, -22461, , 11.648, -22461, 69.4%, , , , , , , , , , , , 
2023-05-26, 10:30:26, OK, 69%, 3.17, 7868, -30449, , 11.620, -30449, 69.2%, , , , , , , , , , , , 
