Unique ID, Manufacturer, Chemistry, Voltage (Volts)
25E3Sunwoda-HHB9790T7ECW-32T, Sunwoda-H, Lithium Ion, 11.564

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2023-07-04, 00:00:10, OK, 50%, 0.00, -1, 0, , 11.580, 0, 49.5%, , , , , , , , , , , , 
2023-07-04, 00:00:40, OK, 50%, 0.00, -1, 0, , 11.580, 0, 49.5%, , , , , , , , , , , , 
2023-07-04, 00:01:10, OK, 50%, 0.00, -1, -57, , 11.578, -57, 49.5%, , , , , , , , , , , , 
2023-07-04, 00:01:40, OK, 50%, 0.00, -1, 0, , 11.580, 0, 49.5%, , , , , , , , , , , , 
2023-07-04, 00:02:10, OK, 50%, 0.00, -1, 0, , 11.580, 0, 49.5%, , , , , , , , , , , , 
2023-07-04, 00:02:40, OK, 50%, 0.00, -1, 0, , 11.580, 0, 49.5%, , , , , , , , , , , , 
2023-07-04, 00:03:10, OK, 50%, 0.00, -1, 0, , 11.580, 0, 49.5%, , , , , , , , , , , , 
2023-07-04, 00:03:40, OK, 50%, 0.00, -1, 0, , 11.580, 0, 49.5%, , , , , , , , , , , , 
2023-07-04, 00:04:10, OK, 50%, 0.00, -1, 0, , 11.580, 0, 49.5%, , , , , , , , , , , , 
2023-07-04, 00:04:40, OK, 50%, 0.00, -1, -802, , 11.578, -802, 49.5%, , , , , , , , , , , , 
2023-07-04, 00:05:10, OK, 50%, 0.00, -1, -137, , 11.579, -137, 49.5%, , , , , , , , , , , , 
2023-07-04, 00:05:40, OK, 50%, 0.00, -1, 0, , 11.580, 0, 49.5%, , , , , , , , , , , , 
2023-07-04, 00:06:10, OK, 50%, 0.00, -1, -103, , 11.575, -103, 49.5%, , , , , , , , , , , , 
