Unique ID, Manufacturer, Chemistry, Voltage (Volts)
25E3Sunwoda-HHB9790T7ECW-32T, Sunwoda-H, Lithium Ion, 11.847

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2023-05-15, 00:24:44, OK, 31%, 238.88, 266592, -20742, , 11.173, -20742, 30.7%, , , , , , , , , , , , 
2023-05-15, 00:25:14, OK, 31%, 7.67, 8565, -11333, , 11.225, -11333, 30.5%, , , , , , , , , , , , 
2023-05-15, 00:25:44, OK, 30%, 7.88, 8514, -13763, , 11.186, -13763, 30.4%, , , , , , , , , , , , 
2023-05-15, 00:26:14, OK, 30%, 7.88, 8514, -17224, , 11.132, -17224, 30.1%, , , , , , , , , , , , 
2023-05-15, 00:26:44, OK, 30%, 7.88, 8514, -26633, , 11.053, -26633, 30.0%, , , , , , , , , , , , 
2023-05-15, 00:27:14, OK, 30%, 7.88, 8514, -19894, , 11.079, -19894, 29.8%, , , , , , , , , , , , 
2023-05-15, 00:27:44, OK, 30%, 7.88, 8514, -30426, , 10.967, -30426, 29.6%, , , , , , , , , , , , 
2023-05-15, 00:28:14, OK, 29%, 5.63, 5878, -14267, , 11.153, -14267, 29.4%, , , , , , , , , , , , 
2023-05-15, 00:28:44, OK, 29%, 5.63, 5878, -15757, , 11.106, -15757, 29.2%, , , , , , , , , , , , 
2023-05-15, 00:29:14, OK, 29%, 5.63, 5878, -13110, , 11.154, -13110, 29.1%, , , , , , , , , , , , 
2023-05-15, 00:29:44, OK, 29%, 5.63, 5878, -14645, , 11.142, -14645, 28.9%, , , , , , , , , , , , 
2023-05-15, 00:30:14, OK, 29%, 5.63, 5878, -18278, , 11.040, -18278, 28.7%, , , , , , , , , , , , 
2023-05-15, 00:30:44, OK, 29%, 5.63, 5878, -13030, , 11.122, -13030, 28.6%, , , , , , , , , , , , 
2023-05-15, 00:31:14, OK, 28%, 6.88, 6932, -11826, , 11.163, -11826, 28.5%, , , , , , , , , , , , 
2023-05-15, 00:31:44, OK, 28%, 6.88, 6932, -11792, , 11.174, -11792, 28.3%, , , , , , , , , , , , 
2023-05-15, 00:32:14, OK, 28%, 6.88, 6932, -16261, , 11.080, -16261, 28.2%, , , , , , , , , , , , 
2023-05-15, 00:32:44, OK, 28%, 6.88, 6932, -14027, , 11.129, -14027, 28.0%, , , , , , , , , , , , 
2023-05-15, 00:33:14, OK, 28%, 6.88, 6932, -14279, , 11.112, -14279, 27.9%, , , , , , , , , , , , 
2023-05-15, 00:33:44, OK, 28%, 6.88, 6932, -11941, , 11.144, -11941, 27.7%, , , , , , , , , , , , 
2023-05-15, 00:34:14, OK, 28%, 6.88, 6932, -12926, , 11.118, -12926, 27.6%, , , , , , , , , , , , 
2023-05-15, 00:34:44, OK, 27%, 5.72, 5558, -12434, , 11.145, -12434, 27.4%, , , , , , , , , , , , 
2023-05-15, 00:35:14, OK, 27%, 5.72, 5558, -20123, , 11.079, -20123, 27.3%, , , , , , , , , , , , 
2023-05-15, 00:35:44, OK, 27%, 5.72, 5558, -13706, , 11.114, -13706, 27.2%, , , , , , , , , , , , 
2023-05-15, 00:36:14, OK, 27%, 5.72, 5558, -11861, , 11.137, -11861, 27.0%, , , , , , , , , , , , 
2023-05-15, 00:36:44, OK, 27%, 31.60, 30718, 34082, , 11.468, 34082, 27.1%, , , , , , , , , , , , 
2023-05-15, 00:37:14, OK, 27%, 31.63, 30743, 26140, , 11.577, 26140, 27.4%, , , , , , , , , , , , 
2023-05-15, 00:37:44, OK, 28%, 32.68, 32938, 27618, , 11.604, 27618, 27.8%, , , , , , , , , , , , 
2023-05-15, 00:38:14, OK, 28%, 32.70, 32965, 33921, , 11.716, 33921, 28.1%, , , , , , , , , , , , 
2023-05-15, 00:38:44, OK, 28%, 32.73, 32992, 35938, , 11.776, 35938, 28.5%, , , , , , , , , , , , 
2023-05-15, 00:39:14, OK, 29%, 33.85, 35338, 31858, , 11.732, 31858, 28.8%, , , , , , , , , , , , 
2023-05-15, 00:39:44, OK, 29%, 33.88, 35367, 26506, , 11.702, 26506, 29.1%, , , , , , , , , , , , 
2023-05-15, 00:40:14, OK, 29%, 33.90, 35396, 30815, , 11.746, 30815, 29.4%, , , , , , , , , , , , 
2023-05-15, 00:40:44, OK, 30%, 35.10, 37910, 32523, , 11.760, 32523, 29.7%, , , , , , , , , , , , 
2023-05-15, 00:41:14, OK, 30%, 35.13, 37941, 30517, , 11.766, 30517, 30.0%, , , , , , , , , , , , 
2023-05-15, 00:41:44, OK, 30%, 35.16, 37972, 32236, , 11.772, 32236, 30.3%, , , , , , , , , , , , 
2023-05-15, 00:42:14, OK, 31%, 36.45, 40673, 27377, , 11.722, 27377, 30.6%, , , , , , , , , , , , 
2023-05-15, 00:42:44, OK, 31%, 36.48, 40706, 31297, , 11.771, 31297, 30.9%, , , , , , , , , , , , 
2023-05-15, 00:43:14, OK, 31%, 36.51, 40739, 21384, , 11.735, 21384, 31.2%, , , , , , , , , , , , 
2023-05-15, 00:43:44, OK, 31%, 36.53, 40772, 28260, , 11.785, 28260, 31.4%, , , , , , , , , , , , 
2023-05-15, 00:44:14, OK, 32%, 37.92, 43682, 31732, , 11.791, 31732, 31.7%, , , , , , , , , , , , 
2023-05-15, 00:44:44, OK, 32%, 37.95, 43718, 29681, , 11.709, 29681, 32.0%, , , , , , , , , , , , 
2023-05-15, 00:45:14, OK, 32%, 37.98, 43753, 28180, , 11.658, 28180, 32.3%, , , , , , , , , , , , 
2023-05-15, 00:45:44, OK, 33%, 39.47, 46894, 31595, , 11.807, 31595, 32.6%, , , , , , , , , , , , 
2023-05-15, 00:46:14, OK, 33%, 39.51, 46932, 31629, , 11.804, 31629, 32.9%, , , , , , , , , , , , 
2023-05-15, 00:46:44, OK, 33%, 39.54, 46970, 31652, , 11.815, 31652, 33.2%, , , , , , , , , , , , 
2023-05-15, 00:47:14, OK, 33%, 39.57, 47008, 28993, , 11.808, 28993, 33.5%, , , , , , , , , , , , 
2023-05-15, 00:47:44, OK, 34%, 41.19, 50411, 31835, , 11.822, 31835, 33.8%, , , , , , , , , , , , 
2023-05-15, 00:48:14, OK, 34%, 41.22, 50452, 23149, , 11.792, 23149, 34.1%, , , , , , , , , , , , 
2023-05-15, 00:48:44, OK, 34%, 41.25, 50492, 30369, , 11.824, 30369, 34.4%, , , , , , , , , , , , 
2023-05-15, 00:49:14, OK, 35%, 43.01, 54187, 27366, , 11.821, 27366, 34.7%, , , , , , , , , , , , 
2023-05-15, 00:49:44, OK, 35%, 43.04, 54231, 31572, , 11.811, 31572, 35.0%, , , , , , , , , , , , 
2023-05-15, 00:50:14, OK, 35%, 43.08, 54275, 28638, , 11.826, 28638, 35.3%, , , , , , , , , , , , 
2023-05-15, 00:50:44, OK, 36%, 44.98, 58299, 27355, , 11.807, 27355, 35.6%, , , , , , , , , , , , 
2023-05-15, 00:51:14, OK, 36%, 45.02, 58346, 27274, , 11.748, 27274, 35.8%, , , , , , , , , , , , 
