Unique ID, Manufacturer, Chemistry, Voltage (Volts)
25E3Sunwoda-HHB9790T7ECW-32T, Sunwoda-H, Lithium Ion, 12.718

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2023-07-16, 10:14:25, OK, 89%, 0.00, -1, 0, , 12.718, 0, 89.1%, , , , , , , , , , , , 
2023-07-16, 10:14:55, OK, 89%, 0.00, -1, 23023, , 12.988, 23023, 89.3%, , , , , , , , , , , , 
2023-07-16, 10:15:25, OK, 89%, 0.00, -1, 8090, , 12.820, 8090, 89.4%, , , , , , , , , , , , 
2023-07-16, 10:15:55, OK, 90%, 0.00, -1, -126, , 12.737, -126, 89.5%, , , , , , , , , , , , 
2023-07-16, 10:16:25, OK, 90%, 0.00, -1, 0, , 12.723, 0, 89.5%, , , , , , , , , , , , 
2023-07-16, 10:16:55, OK, 90%, 0.00, -1, -378, , 12.709, -378, 89.5%, , , , , , , , , , , , 
2023-07-16, 10:17:25, OK, 90%, 0.00, -1, 0, , 12.713, 0, 89.5%, , , , , , , , , , , , 
2023-07-16, 10:17:55, OK, 90%, 0.00, -1, 0, , 12.712, 0, 89.5%, , , , , , , , , , , , 
2023-07-16, 10:18:25, OK, 90%, 0.00, -1, 0, , 12.711, 0, 89.5%, , , , , , , , , , , , 
2023-07-16, 10:18:55, OK, 90%, 0.00, -1, 0, , 12.710, 0, 89.5%, , , , , , , , , , , , 
2023-07-16, 10:19:25, OK, 90%, 0.00, -1, -664, , 12.691, -664, 89.5%, , , , , , , , , , , , 
2023-07-16, 10:19:55, OK, 90%, 0.00, -1, 0, , 12.709, 0, 89.5%, , , , , , , , , , , , 
2023-07-16, 10:20:25, OK, 90%, 0.00, -1, 0, , 12.709, 0, 89.5%, , , , , , , , , , , , 
2023-07-16, 10:20:55, OK, 90%, 0.00, -1, 0, , 12.709, 0, 89.5%, , , , , , , , , , , , 
2023-07-16, 10:21:25, OK, 90%, 0.00, -1, 0, , 12.709, 0, 89.5%, , , , , , , , , , , , 
