Unique ID, Manufacturer, Chemistry, Voltage (Volts)
25E3Sunwoda-HHB9790T7ECW-32T, Sunwoda-H, Lithium Ion, 11.683

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2023-10-08, 01:34:12, OK, 69%, 0.00, -1, -46607, , 11.683, -46607, 69.2%, , , , , , , , , , , , 
2023-10-08, 01:34:42, OK, 69%, 0.00, -1, -49186, , 11.556, -49186, 68.8%, , , , , , , , , , , , 
2023-10-08, 01:35:12, OK, 68%, 1.67, 4082, -31652, , 11.705, -31652, 68.4%, , , , , , , , , , , , 
2023-10-08, 01:35:42, OK, 68%, 2.50, 6120, -16834, , 11.849, -16834, 68.2%, , , , , , , , , , , , 
2023-10-08, 01:36:12, OK, 68%, 3.33, 8160, -16422, , 11.869, -16422, 68.0%, , , , , , , , , , , , 
2023-10-08, 01:36:42, OK, 68%, 4.17, 10200, -14989, , 11.871, -14989, 67.9%, , , , , , , , , , , , 
2023-10-08, 01:37:12, OK, 68%, 5.00, 12240, -15322, , 11.881, -15322, 67.7%, , , , , , , , , , , , 
2023-10-08, 01:37:42, OK, 68%, 5.83, 14279, -25097, , 11.747, -25097, 67.5%, , , , , , , , , , , , 
2023-10-08, 01:38:12, OK, 67%, 3.33, 8041, -13958, , 11.876, -13958, 67.3%, , , , , , , , , , , , 
2023-10-08, 01:38:42, OK, 67%, 3.75, 9046, -14290, , 11.853, -14290, 67.2%, , , , , , , , , , , , 
2023-10-08, 01:39:12, OK, 67%, 4.17, 10050, -15574, , 11.864, -15574, 67.0%, , , , , , , , , , , , 
2023-10-08, 01:39:42, OK, 67%, 4.58, 11055, -15264, , 11.863, -15264, 66.8%, , , , , , , , , , , , 
2023-10-08, 01:40:12, OK, 67%, 5.00, 12061, -15333, , 11.841, -15333, 66.7%, , , , , , , , , , , , 
2023-10-08, 01:40:42, OK, 67%, 5.42, 13065, -14107, , 11.855, -14107, 66.5%, , , , , , , , , , , , 
2023-10-08, 01:41:12, OK, 66%, 3.89, 9240, -14084, , 11.852, -14084, 66.4%, , , , , , , , , , , , 
2023-10-08, 01:41:42, OK, 66%, 4.17, 9900, -14565, , 11.822, -14565, 66.2%, , , , , , , , , , , , 
2023-10-08, 01:42:12, OK, 66%, 4.44, 10560, -15333, , 11.817, -15333, 66.1%, , , , , , , , , , , , 
2023-10-08, 01:42:42, OK, 66%, 4.72, 11221, -15207, , 11.835, -15207, 65.9%, , , , , , , , , , , , 
2023-10-08, 01:43:12, OK, 66%, 5.00, 11880, -15218, , 11.821, -15218, 65.7%, , , , , , , , , , , , 
