Unique ID, Manufacturer, Chemistry, Voltage (Volts)
25E3Sunwoda-HHB9790T7ECW-32T, Sunwoda-H, Lithium Ion, 12.065

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2023-06-17, 10:50:37, OK, 44%, 2.04, 3234, -30495, , 11.265, -30495, 44.3%, , , , , , , , , , , , 
2023-06-17, 10:51:07, OK, 48%, 304.05, 525399, 23137, , 11.892, 23137, 47.5%, , , , , , , , , , , , 
2023-06-17, 10:51:37, OK, 48%, 304.09, 525467, 21407, , 11.839, 21407, 47.7%, , , , , , , , , , , , 
2023-06-17, 10:52:07, OK, 48%, 304.13, 525536, 27332, , 11.896, 27332, 47.9%, , , , , , , , , , , , 
2023-06-17, 10:52:37, OK, 48%, 304.17, 525604, 25475, , 11.904, 25475, 48.2%, , , , , , , , , , , , 
2023-06-17, 10:53:07, OK, 48%, 304.21, 525673, 26633, , 11.907, 26633, 48.4%, , , , , , , , , , , , 
2023-06-17, 10:53:37, OK, 49%, 319.46, 563529, 28122, , 11.930, 28122, 48.7%, , , , , , , , , , , , 
2023-06-17, 10:54:07, OK, 49%, 319.50, 563603, 22175, , 11.922, 22175, 48.9%, , , , , , , , , , , , 
2023-06-17, 10:54:37, OK, 49%, 319.54, 563676, 18370, , 11.926, 18370, 49.3%, , , , , , , , , , , , 
2023-06-17, 10:55:07, OK, 50%, 336.41, 605531, 0, , 11.679, 0, 49.5%, , , , , , , , , , , , 
2023-06-17, 10:55:37, OK, 50%, 336.45, 605610, 0, , 11.631, 0, 49.5%, , , , , , , , , , , , 
2023-06-17, 10:56:07, OK, 50%, 336.49, 605689, 0, , 11.616, 0, 49.5%, , , , , , , , , , , , 
2023-06-17, 10:56:37, OK, 50%, 336.54, 605768, 0, , 11.609, 0, 49.5%, , , , , , , , , , , , 
2023-06-17, 10:57:07, OK, 50%, 336.58, 605847, 0, , 11.605, 0, 49.5%, , , , , , , , , , , , 
2023-06-17, 10:57:37, OK, 50%, 336.63, 605926, 0, , 11.602, 0, 49.5%, , , , , , , , , , , , 
2023-06-17, 10:58:07, OK, 50%, 336.67, 606005, -45, , 11.599, -45, 49.5%, , , , , , , , , , , , 
2023-06-17, 10:58:37, OK, 50%, 336.71, 606084, -183, , 11.592, -183, 49.5%, , , , , , , , , , , , 
2023-06-17, 10:59:07, OK, 50%, 336.76, 606163, -34, , 11.593, -34, 49.5%, , , , , , , , , , , , 
2023-06-17, 10:59:37, OK, 50%, 336.80, 606242, 0, , 11.592, 0, 49.5%, , , , , , , , , , , , 
2023-06-17, 11:00:07, OK, 50%, 336.85, 606321, 0, , 11.592, 0, 49.5%, , , , , , , , , , , , 
2023-06-17, 11:00:37, OK, 50%, 336.89, 606400, 0, , 11.591, 0, 49.5%, , , , , , , , , , , , 
2023-06-17, 11:01:07, OK, 50%, 336.93, 606479, 0, , 11.590, 0, 49.5%, , , , , , , , , , , , 
2023-06-17, 11:01:37, OK, 50%, 336.98, 606558, 0, , 11.590, 0, 49.5%, , , , , , , , , , , , 
2023-06-17, 11:02:07, OK, 49%, 320.17, 564779, 0, , 11.589, 0, 49.5%, , , , , , , , , , , , 
2023-06-17, 11:02:37, OK, 49%, 320.21, 564852, 0, , 11.589, 0, 49.5%, , , , , , , , , , , , 
2023-06-17, 11:03:07, OK, 49%, 320.25, 564926, 0, , 11.588, 0, 49.5%, , , , , , , , , , , , 
2023-06-17, 11:03:37, OK, 49%, 320.29, 564999, 0, , 11.588, 0, 49.5%, , , , , , , , , , , , 
2023-06-17, 11:04:07, OK, 49%, 320.34, 565073, 0, , 11.587, 0, 49.5%, , , , , , , , , , , , 
2023-06-17, 11:04:37, OK, 49%, 320.38, 565146, 0, , 11.587, 0, 49.5%, , , , , , , , , , , , 
2023-06-17, 11:05:07, OK, 49%, 320.42, 565220, -34, , 11.587, -34, 49.5%, , , , , , , , , , , , 
2023-06-17, 11:05:37, OK, 49%, 320.46, 565293, 0, , 11.586, 0, 49.5%, , , , , , , , , , , , 
2023-06-17, 11:06:07, OK, 49%, 320.50, 565367, 0, , 11.586, 0, 49.5%, , , , , , , , , , , , 
2023-06-17, 11:06:37, OK, 49%, 320.54, 565440, 0, , 11.585, 0, 49.5%, , , , , , , , , , , , 
2023-06-17, 11:07:07, OK, 49%, 320.59, 565514, -91, , 11.585, -91, 49.5%, , , , , , , , , , , , 
2023-06-17, 11:07:37, OK, 49%, 320.63, 565587, 0, , 11.585, 0, 49.5%, , , , , , , , , , , , 
2023-06-17, 11:08:07, OK, 49%, 320.67, 565661, 0, , 11.585, 0, 49.5%, , , , , , , , , , , , 
2023-06-17, 11:08:37, OK, 49%, 320.71, 565734, 0, , 11.585, 0, 49.5%, , , , , , , , , , , , 
2023-06-17, 11:09:07, OK, 49%, 320.75, 565808, 0, , 11.585, 0, 49.5%, , , , , , , , , , , , 
2023-06-17, 11:09:37, OK, 49%, 320.79, 565881, 0, , 11.584, 0, 49.5%, , , , , , , , , , , , 
