Unique ID, Manufacturer, Chemistry, Voltage (Volts)
25E3Sunwoda-HHB9790T7ECW-32T, Sunwoda-H, Lithium Ion, 11.898

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2023-06-03, 02:53:21, OK, 74%, 1.85, 4938, -49266, , 11.714, -49266, 74.4%, , , , , , , , , , , , 
2023-06-03, 13:25:51, OK, 74%, 2.25, 5995, -24730, , 11.952, -24730, 74.4%, , , , , , , , , , , , 
2023-06-03, 13:26:21, OK, 74%, 1985.13, 5288394, 7804, , 12.315, 7804, 74.1%, , , , , , , , , , , , 
2023-06-03, 13:26:51, OK, 74%, 1985.30, 5288838, 24879, , 12.452, 24879, 74.3%, , , , , , , , , , , , 
2023-06-03, 13:27:21, OK, 74%, 1985.47, 5289282, 30575, , 12.575, 30575, 74.5%, , , , , , , , , , , , 
2023-06-03, 13:27:51, OK, 74%, 1985.63, 5289727, 28695, , 12.578, 28695, 74.8%, , , , , , , , , , , , 
2023-06-03, 13:28:21, OK, 74%, 1985.80, 5290172, 9133, , 12.332, 9133, 75.0%, , , , , , , , , , , , 
2023-06-03, 13:28:51, OK, 74%, 1985.97, 5290614, 32580, , 12.634, 32580, 75.2%, , , , , , , , , , , , 
2023-06-03, 13:29:21, OK, 76%, 3310.22, 9056767, 31205, , 12.656, 31205, 75.6%, , , , , , , , , , , , 
2023-06-03, 13:29:51, OK, 76%, 3310.50, 9057529, 33085, , 12.667, 33085, 75.9%, , , , , , , , , , , , 
2023-06-03, 13:30:21, OK, 76%, 3310.78, 9058287, 29864, , 12.658, 29864, 76.2%, , , , , , , , , , , , 
2023-06-03, 13:30:51, OK, 77%, 4966.58, 13767368, 32168, , 12.669, 32168, 76.5%, , , , , , , , , , , , 
2023-06-03, 13:31:21, OK, 77%, 4967.00, 13768524, 30861, , 12.679, 30861, 76.8%, , , , , , , , , , , , 
2023-06-03, 13:31:51, OK, 77%, 4967.42, 13769680, 32626, , 12.719, 32626, 77.1%, , , , , , , , , , , , 
2023-06-03, 13:32:21, OK, 77%, 4967.83, 13770834, 30942, , 12.720, 30942, 77.4%, , , , , , , , , , , , 
2023-06-03, 13:32:51, OK, 78%, 9936.50, 27901694, 32615, , 12.677, 32615, 77.7%, , , , , , , , , , , , 
2023-06-03, 13:33:21, OK, 78%, 9937.33, 27904032, 33188, , 12.751, 33188, 78.1%, , , , , , , , , , , , 
2023-06-03, 13:33:51, OK, 78%, 9938.17, 27906370, 33165, , 12.761, 33165, 78.4%, , , , , , , , , , , , 
2023-06-03, 13:34:21, OK, 79%, 0.00, -1, 32901, , 12.773, 32901, 78.7%, , , , , , , , , , , , 
2023-06-03, 13:34:51, OK, 79%, 0.00, -1, 33107, , 12.780, 33107, 79.0%, , , , , , , , , , , , 
2023-06-03, 13:35:21, OK, 79%, 0.00, -1, 32706, , 12.776, 32706, 79.3%, , , , , , , , , , , , 
2023-06-03, 13:35:51, OK, 80%, 0.00, -1, 0, , 12.453, 0, 79.5%, , , , , , , , , , , , 
2023-06-03, 13:36:21, OK, 80%, 0.00, -1, 0, , 12.409, 0, 79.5%, , , , , , , , , , , , 
2023-06-03, 13:36:51, OK, 80%, 0.00, -1, -206, , 12.394, -206, 79.5%, , , , , , , , , , , , 
2023-06-03, 13:37:21, OK, 80%, 0.00, -1, 0, , 12.386, 0, 79.5%, , , , , , , , , , , , 
2023-06-03, 13:37:51, OK, 80%, 0.00, -1, -57, , 12.379, -57, 79.5%, , , , , , , , , , , , 
2023-06-03, 13:38:21, OK, 80%, 0.00, -1, 0, , 12.376, 0, 79.5%, , , , , , , , , , , , 
2023-06-03, 13:38:51, OK, 80%, 0.00, -1, 0, , 12.373, 0, 79.5%, , , , , , , , , , , , 
