Unique ID, Manufacturer, Chemistry, Voltage (Volts)
25E3Sunwoda-HHB9790T7ECW-32T, Sunwoda-H, Lithium Ion, 11.716

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2023-05-06, 00:25:48, OK, 43%, 4.34, 6713, -13648, , 11.305, -13648, 42.6%, , , , , , , , , , , , 
2023-05-06, 00:25:55, OK, 43%, 4.34, 6713, -16066, , 11.293, -16066, 42.6%, , , , , , , , , , , , 
2023-05-06, 00:26:18, OK, 42%, 5.88, 8893, -10520, , 11.304, -10520, 42.5%, , , , , , , , , , , , 
2023-05-06, 00:26:25, OK, 42%, 5.88, 8893, -11242, , 11.315, -11242, 42.4%, , , , , , , , , , , , 
2023-05-06, 00:26:48, OK, 42%, 5.88, 8893, -10165, , 11.323, -10165, 42.3%, , , , , , , , , , , , 
2023-05-06, 00:26:55, OK, 42%, 5.88, 8893, -11035, , 11.328, -11035, 42.3%, , , , , , , , , , , , 
2023-05-06, 00:27:18, OK, 42%, 5.88, 8893, -9970, , 11.334, -9970, 42.2%, , , , , , , , , , , , 
2023-05-06, 00:27:25, OK, 42%, 5.88, 8893, -10153, , 11.318, -10153, 42.2%, , , , , , , , , , , , 
2023-05-06, 00:27:48, OK, 42%, 5.88, 8893, -10233, , 11.329, -10233, 42.1%, , , , , , , , , , , , 
2023-05-06, 00:27:55, OK, 42%, 5.88, 8893, -10417, , 11.333, -10417, 42.1%, , , , , , , , , , , , 
2023-05-06, 00:28:18, OK, 42%, 5.88, 8893, -10096, , 11.330, -10096, 42.0%, , , , , , , , , , , , 
2023-05-06, 00:28:25, OK, 42%, 5.88, 8893, -10245, , 11.336, -10245, 42.0%, , , , , , , , , , , , 
2023-05-06, 00:28:48, OK, 42%, 5.88, 8893, -10096, , 11.325, -10096, 41.9%, , , , , , , , , , , , 
2023-05-06, 00:28:55, OK, 42%, 5.88, 8893, -10359, , 11.321, -10359, 41.9%, , , , , , , , , , , , 
2023-05-06, 00:29:18, OK, 42%, 5.88, 8893, -9878, , 11.328, -9878, 41.8%, , , , , , , , , , , , 
2023-05-06, 00:29:25, OK, 42%, 5.88, 8893, -12319, , 11.312, -12319, 41.8%, , , , , , , , , , , , 
2023-05-06, 00:29:48, OK, 42%, 5.88, 8893, -10623, , 11.321, -10623, 41.7%, , , , , , , , , , , , 
2023-05-06, 00:29:55, OK, 42%, 5.88, 8893, -10944, , 11.320, -10944, 41.7%, , , , , , , , , , , , 
2023-05-06, 00:30:18, OK, 42%, 5.88, 8893, -10703, , 11.319, -10703, 41.6%, , , , , , , , , , , , 
2023-05-06, 00:30:25, OK, 42%, 5.88, 8893, -10394, , 11.317, -10394, 41.6%, , , , , , , , , , , , 
2023-05-06, 00:30:48, OK, 41%, 6.58, 9709, -10795, , 11.310, -10795, 41.5%, , , , , , , , , , , , 
2023-05-06, 00:30:55, OK, 41%, 6.58, 9709, -10978, , 11.319, -10978, 41.5%, , , , , , , , , , , , 
2023-05-06, 00:31:18, OK, 41%, 6.58, 9709, -10772, , 11.288, -10772, 41.4%, , , , , , , , , , , , 
2023-05-06, 00:31:25, OK, 41%, 0.00, -1, 5730, , 11.411, 5730, 41.4%, , , , , , , , , , , , 
2023-05-06, 00:31:48, OK, 42%, 158.47, 239603, 38287, , 11.886, 38287, 41.6%, , , , , , , , , , , , 
2023-05-06, 00:31:55, OK, 42%, 0.00, -1, 38219, , 11.902, 38219, 41.7%, , , , , , , , , , , , 
2023-05-06, 00:32:18, OK, 42%, 158.50, 239651, 38528, , 11.923, 38528, 42.0%, , , , , , , , , , , , 
2023-05-06, 00:32:25, OK, 42%, 0.00, -1, 34551, , 11.902, 34551, 42.1%, , , , , , , , , , , , 
2023-05-06, 00:32:48, OK, 42%, 158.53, 239700, 28122, , 11.904, 28122, 42.3%, , , , , , , , , , , , 
2023-05-06, 00:32:55, OK, 42%, 0.00, -1, 36076, , 11.920, 36076, 42.4%, , , , , , , , , , , , 
2023-05-06, 00:33:18, OK, 43%, 164.91, 255275, 36626, , 11.953, 36626, 42.7%, , , , , , , , , , , , 
2023-05-06, 00:33:25, OK, 43%, 0.00, -1, 36431, , 11.940, 36431, 42.7%, , , , , , , , , , , , 
2023-05-06, 00:33:48, OK, 43%, 164.94, 255326, 36247, , 11.952, 36247, 43.0%, , , , , , , , , , , , 
2023-05-06, 00:33:55, OK, 43%, 0.00, -1, 35801, , 11.948, 35801, 43.1%, , , , , , , , , , , , 
2023-05-06, 00:34:18, OK, 43%, 164.97, 255378, 35560, , 11.939, 35560, 43.4%, , , , , , , , , , , , 
2023-05-06, 00:34:25, OK, 43%, 0.00, -1, 36408, , 11.961, 36408, 43.5%, , , , , , , , , , , , 
2023-05-06, 00:34:48, OK, 44%, 171.88, 272260, 35892, , 11.962, 35892, 43.7%, , , , , , , , , , , , 
2023-05-06, 00:34:55, OK, 44%, 0.00, -1, 35972, , 11.965, 35972, 43.8%, , , , , , , , , , , , 
2023-05-06, 00:35:18, OK, 44%, 171.92, 272315, 36076, , 11.969, 36076, 44.1%, , , , , , , , , , , , 
2023-05-06, 00:35:25, OK, 44%, 0.00, -1, 36190, , 11.974, 36190, 44.2%, , , , , , , , , , , , 
2023-05-06, 00:35:48, OK, 44%, 171.95, 272370, 35594, , 11.983, 35594, 44.4%, , , , , , , , , , , , 
2023-05-06, 00:35:55, OK, 45%, 0.00, -1, 33635, , 11.959, 33635, 44.5%, , , , , , , , , , , , 
2023-05-06, 00:36:18, OK, 45%, 179.46, 290731, 33222, , 11.947, 33222, 44.8%, , , , , , , , , , , , 
2023-05-06, 00:36:25, OK, 45%, 0.00, -1, 35927, , 11.985, 35927, 44.9%, , , , , , , , , , , , 
2023-05-06, 00:36:48, OK, 45%, 179.50, 290789, 37703, , 12.006, 37703, 45.1%, , , , , , , , , , , , 
2023-05-06, 00:36:55, OK, 45%, 0.00, -1, 37393, , 12.011, 37393, 45.2%, , , , , , , , , , , , 
2023-05-06, 00:37:18, OK, 46%, 187.70, 310825, 37634, , 12.019, 37634, 45.5%, , , , , , , , , , , , 
2023-05-06, 00:37:25, OK, 46%, 0.00, -1, 37073, , 11.990, 37073, 45.6%, , , , , , , , , , , , 
2023-05-06, 00:37:48, OK, 46%, 187.73, 310888, 36580, , 12.004, 36580, 45.9%, , , , , , , , , , , , 
2023-05-06, 00:37:55, OK, 46%, 0.00, -1, 37520, , 12.012, 37520, 46.0%, , , , , , , , , , , , 
2023-05-06, 00:38:18, OK, 46%, 187.77, 310951, 37600, , 12.020, 37600, 46.2%, , , , , , , , , , , , 
2023-05-06, 00:38:25, OK, 46%, 0.00, -1, 37313, , 12.035, 37313, 46.3%, , , , , , , , , , , , 
2023-05-06, 00:38:48, OK, 47%, 196.75, 332907, 37875, , 12.036, 37875, 46.6%, , , , , , , , , , , , 
2023-05-06, 00:38:55, OK, 47%, 0.00, -1, 37416, , 12.043, 37416, 46.7%, , , , , , , , , , , , 
2023-05-06, 00:39:18, OK, 47%, 196.79, 332974, 37474, , 12.036, 37474, 47.0%, , , , , , , , , , , , 
2023-05-06, 00:39:25, OK, 47%, 0.00, -1, 35147, , 11.989, 35147, 47.1%, , , , , , , , , , , , 
2023-05-06, 00:39:48, OK, 47%, 196.83, 333041, 36901, , 12.039, 36901, 47.3%, , , , , , , , , , , , 
2023-05-06, 00:39:55, OK, 47%, 0.00, -1, 36477, , 12.027, 36477, 47.4%, , , , , , , , , , , , 
2023-05-06, 00:40:18, OK, 48%, 206.72, 357206, 37497, , 12.052, 37497, 47.7%, , , , , , , , , , , , 
2023-05-06, 00:40:25, OK, 48%, 0.00, -1, 37393, , 12.057, 37393, 47.8%, , , , , , , , , , , , 
2023-05-06, 00:40:48, OK, 48%, 206.76, 357278, 36660, , 12.053, 36660, 48.1%, , , , , , , , , , , , 
2023-05-06, 00:40:55, OK, 48%, 0.00, -1, 37038, , 12.058, 37038, 48.1%, , , , , , , , , , , , 
2023-05-06, 00:41:18, OK, 48%, 206.80, 357350, 37451, , 12.070, 37451, 48.5%, , , , , , , , , , , , 
2023-05-06, 00:41:25, OK, 49%, 0.00, -1, 37038, , 12.050, 37038, 48.5%, , , , , , , , , , , , 
2023-05-06, 00:41:48, OK, 49%, 217.73, 384072, 36259, , 12.071, 36259, 48.8%, , , , , , , , , , , , 
2023-05-06, 00:41:55, OK, 49%, 0.00, -1, 37015, , 12.076, 37015, 48.9%, , , , , , , , , , , , 
2023-05-06, 00:42:18, OK, 49%, 217.77, 384149, 37416, , 12.083, 37416, 49.2%, , , , , , , , , , , , 
2023-05-06, 00:42:25, OK, 49%, 0.00, -1, 37336, , 12.077, 37336, 49.3%, , , , , , , , , , , , 
2023-05-06, 00:42:48, OK, 50%, 229.92, 413849, 37600, , 12.103, 37600, 49.6%, , , , , , , , , , , , 
2023-05-06, 00:42:55, OK, 50%, 0.00, -1, 37966, , 12.078, 37966, 49.6%, , , , , , , , , , , , 
2023-05-06, 00:43:18, OK, 50%, 229.96, 413933, 37600, , 12.093, 37600, 49.9%, , , , , , , , , , , , 
2023-05-06, 00:43:25, OK, 50%, 0.00, -1, 37772, , 12.107, 37772, 50.0%, , , , , , , , , , , , 
2023-05-06, 00:43:48, OK, 50%, 230.01, 414016, 37382, , 12.111, 37382, 50.3%, , , , , , , , , , , , 
2023-05-06, 00:43:55, OK, 50%, 0.00, -1, 37863, , 12.114, 37863, 50.4%, , , , , , , , , , , , 
2023-05-06, 00:44:18, OK, 51%, 243.59, 447227, 37669, , 12.120, 37669, 50.7%, , , , , , , , , , , , 
2023-05-06, 00:44:25, OK, 51%, 0.00, -1, 37497, , 12.120, 37497, 50.8%, , , , , , , , , , , , 
2023-05-06, 00:44:48, OK, 51%, 243.64, 447317, 37371, , 12.113, 37371, 51.1%, , , , , , , , , , , , 
2023-05-06, 00:44:55, OK, 51%, 0.00, -1, 37428, , 12.117, 37428, 51.1%, , , , , , , , , , , , 
2023-05-06, 00:45:18, OK, 51%, 243.69, 447407, 37405, , 12.120, 37405, 51.4%, , , , , , , , , , , , 
2023-05-06, 00:45:25, OK, 52%, 0.00, -1, 37233, , 12.135, 37233, 51.5%, , , , , , , , , , , , 
2023-05-06, 00:45:48, OK, 52%, 258.97, 484789, 34953, , 12.107, 34953, 51.8%, , , , , , , , , , , , 
2023-05-06, 00:45:55, OK, 52%, 0.00, -1, 36763, , 12.138, 36763, 51.9%, , , , , , , , , , , , 
2023-05-06, 00:46:18, OK, 52%, 259.02, 484886, 33268, , 12.085, 33268, 52.1%, , , , , , , , , , , , 
2023-05-06, 00:46:25, OK, 52%, 0.00, -1, 31503, , 12.021, 31503, 52.2%, , , , , , , , , , , , 
2023-05-06, 00:46:48, OK, 52%, 259.07, 484984, 36534, , 12.144, 36534, 52.5%, , , , , , , , , , , , 
2023-05-06, 00:46:55, OK, 52%, 0.00, -1, 35354, , 12.145, 35354, 52.6%, , , , , , , , , , , , 
2023-05-06, 00:47:18, OK, 52%, 259.12, 485081, 33497, , 12.127, 33497, 52.8%, , , , , , , , , , , , 
2023-05-06, 00:47:25, OK, 52%, 0.00, -1, 26197, , 12.010, 26197, 52.9%, , , , , , , , , , , , 
2023-05-06, 00:47:48, OK, 52%, 259.18, 485179, 36133, , 12.146, 36133, 53.1%, , , , , , , , , , , , 
2023-05-06, 00:47:55, OK, 52%, 0.00, -1, 36935, , 12.152, 36935, 53.2%, , , , , , , , , , , , 
2023-05-06, 00:48:18, OK, 54%, 296.26, 575932, 36500, , 12.156, 36500, 53.5%, , , , , , , , , , , , 
2023-05-06, 00:48:25, OK, 54%, 0.00, -1, 36637, , 12.168, 36637, 53.6%, , , , , , , , , , , , 
2023-05-06, 00:48:48, OK, 54%, 296.32, 576048, 36947, , 12.175, 36947, 53.9%, , , , , , , , , , , , 
2023-05-06, 00:48:55, OK, 54%, 0.00, -1, 36786, , 12.182, 36786, 53.9%, , , , , , , , , , , , 
2023-05-06, 00:49:18, OK, 54%, 296.38, 576164, 37210, , 12.190, 37210, 54.2%, , , , , , , , , , , , 
2023-05-06, 00:49:25, OK, 54%, 0.00, -1, 37520, , 12.200, 37520, 54.3%, , , , , , , , , , , , 
2023-05-06, 00:49:48, OK, 55%, 319.24, 632101, 36717, , 12.194, 36717, 54.6%, , , , , , , , , , , , 
2023-05-06, 00:49:55, OK, 55%, 0.00, -1, 36798, , 12.204, 36798, 54.7%, , , , , , , , , , , , 
2023-05-06, 00:50:18, OK, 55%, 319.31, 632228, 36603, , 12.211, 36603, 55.0%, , , , , , , , , , , , 
2023-05-06, 00:50:25, OK, 55%, 0.00, -1, 37290, , 12.212, 37290, 55.1%, , , , , , , , , , , , 
2023-05-06, 00:50:48, OK, 55%, 319.37, 632355, 33669, , 12.180, 33669, 55.3%, , , , , , , , , , , , 
2023-05-06, 00:50:55, OK, 55%, 0.00, -1, 35652, , 12.222, 35652, 55.4%, , , , , , , , , , , , 
2023-05-06, 00:51:18, OK, 56%, 346.06, 697647, 37646, , 12.240, 37646, 55.7%, , , , , , , , , , , , 
2023-05-06, 00:51:25, OK, 56%, 0.00, -1, 37737, , 12.250, 37737, 55.8%, , , , , , , , , , , , 
2023-05-06, 00:51:48, OK, 56%, 346.12, 697787, 32649, , 12.219, 32649, 56.1%, , , , , , , , , , , , 
2023-05-06, 00:51:55, OK, 56%, 0.00, -1, 37600, , 12.243, 37600, 56.2%, , , , , , , , , , , , 
2023-05-06, 00:52:18, OK, 56%, 346.19, 697927, 37565, , 12.258, 37565, 56.4%, , , , , , , , , , , , 
2023-05-06, 00:52:25, OK, 57%, 0.00, -1, 37176, , 12.258, 37176, 56.5%, , , , , , , , , , , , 
2023-05-06, 00:52:48, OK, 57%, 377.74, 775126, 37634, , 12.266, 37634, 56.8%, , , , , , , , , , , , 
2023-05-06, 00:52:55, OK, 57%, 0.00, -1, 37554, , 12.279, 37554, 56.9%, , , , , , , , , , , , 
2023-05-06, 00:53:18, OK, 57%, 377.82, 775282, 37565, , 12.276, 37565, 57.2%, , , , , , , , , , , , 
2023-05-06, 00:53:25, OK, 57%, 0.00, -1, 37611, , 12.282, 37611, 57.3%, , , , , , , , , , , , 
2023-05-06, 00:53:48, OK, 58%, 415.68, 867946, 37359, , 12.281, 37359, 57.6%, , , , , , , , , , , , 
2023-05-06, 00:53:55, OK, 58%, 0.00, -1, 37508, , 12.279, 37508, 57.6%, , , , , , , , , , , , 
2023-05-06, 00:54:18, OK, 58%, 415.77, 868120, 37669, , 12.296, 37669, 58.0%, , , , , , , , , , , , 
2023-05-06, 00:54:25, OK, 58%, 0.00, -1, 37726, , 12.297, 37726, 58.0%, , , , , , , , , , , , 
2023-05-06, 00:54:48, OK, 58%, 415.85, 868294, 36500, , 12.296, 36500, 58.3%, , , , , , , , , , , , 
2023-05-06, 00:54:55, OK, 58%, 0.00, -1, 37015, , 12.298, 37015, 58.4%, , , , , , , , , , , , 
2023-05-06, 00:55:18, OK, 59%, 462.15, 981601, 36947, , 12.317, 36947, 58.7%, , , , , , , , , , , , 
2023-05-06, 00:55:25, OK, 59%, 0.00, -1, 37199, , 12.313, 37199, 58.7%, , , , , , , , , , , , 
2023-05-06, 00:55:48, OK, 59%, 462.24, 981798, 36454, , 12.311, 36454, 59.0%, , , , , , , , , , , , 
2023-05-06, 00:55:55, OK, 59%, 0.00, -1, 37130, , 12.313, 37130, 59.1%, , , , , , , , , , , , 
2023-05-06, 00:56:18, OK, 59%, 462.33, 981995, 36775, , 12.320, 36775, 59.4%, , , , , , , , , , , , 
2023-05-06, 00:56:25, OK, 59%, 0.00, -1, 37405, , 12.329, 37405, 59.5%, , , , , , , , , , , , 
2023-05-06, 00:56:48, OK, 60%, 520.23, 1123694, 0, , 11.927, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 00:56:55, OK, 60%, 0.00, -1, 0, , 11.917, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 00:57:18, OK, 60%, 520.33, 1123919, 0, , 11.898, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 00:57:25, OK, 60%, 0.00, -1, 0, , 11.894, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 00:57:48, OK, 60%, 520.44, 1124144, 0, , 11.885, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 00:57:55, OK, 60%, 0.00, -1, 0, , 11.882, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 00:58:18, OK, 60%, 520.54, 1124369, 0, , 11.877, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 00:58:25, OK, 60%, 0.00, -1, 0, , 11.876, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 00:58:48, OK, 60%, 520.65, 1124594, 0, , 11.872, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 00:58:55, OK, 60%, 0.00, -1, 0, , 11.871, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 00:59:18, OK, 60%, 520.75, 1124819, 0, , 11.868, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 00:59:25, OK, 60%, 0.00, -1, 0, , 11.868, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 00:59:48, OK, 60%, 520.85, 1125044, 0, , 11.865, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 00:59:55, OK, 60%, 0.00, -1, 0, , 11.865, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 01:00:18, OK, 60%, 520.96, 1125269, 0, , 11.863, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 01:00:25, OK, 60%, 0.00, -1, 0, , 11.862, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 01:00:48, OK, 60%, 521.06, 1125494, 0, , 11.861, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 01:00:55, OK, 60%, 0.00, -1, 0, , 11.860, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 01:01:18, OK, 60%, 521.17, 1125719, 0, , 11.859, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 01:01:25, OK, 60%, 0.00, -1, 0, , 11.859, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 01:01:48, OK, 60%, 521.27, 1125944, 0, , 11.858, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 01:01:55, OK, 60%, 0.00, -1, 0, , 11.857, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 01:02:18, OK, 60%, 521.37, 1126169, 0, , 11.857, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 01:02:25, OK, 60%, 0.00, -1, 0, , 11.856, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 01:02:48, OK, 60%, 521.48, 1126394, 0, , 11.855, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 01:02:55, OK, 60%, 0.00, -1, 0, , 11.855, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 01:03:18, OK, 60%, 521.58, 1126619, 0, , 11.854, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 01:03:25, OK, 60%, 0.00, -1, 0, , 11.854, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 01:03:48, OK, 60%, 521.69, 1126844, 0, , 11.854, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 01:03:55, OK, 60%, 0.00, -1, 0, , 11.853, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 01:04:18, OK, 60%, 521.79, 1127069, 0, , 11.853, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 01:04:25, OK, 60%, 0.00, -1, 0, , 11.852, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 01:04:48, OK, 60%, 521.90, 1127294, 0, , 11.852, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 01:04:55, OK, 60%, 0.00, -1, 0, , 11.851, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 01:05:18, OK, 60%, 522.00, 1127519, 0, , 11.851, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 01:05:25, OK, 60%, 0.00, -1, 0, , 11.851, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 01:05:48, OK, 60%, 522.10, 1127744, 0, , 11.851, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 01:05:55, OK, 60%, 0.00, -1, 0, , 11.850, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 01:06:18, OK, 60%, 522.21, 1127969, 0, , 11.850, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 01:06:25, OK, 60%, 0.00, -1, 0, , 11.850, 0, 59.5%, , , , , , , , , , , , 
2023-05-06, 01:06:48, OK, 60%, 522.31, 1128194, 0, , 11.849, 0, 59.5%, , , , , , , , , , , , 
