Unique ID, Manufacturer, Chemistry, Voltage (Volts)
25E3Sunwoda-HHB9790T7ECW-32T, Sunwoda-H, Lithium Ion, 11.868

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2023-09-30, 00:00:11, OK, 59%, 467.50, 992972, 0, , 11.865, 0, 58.7%, , , , , , , , , , , , 
2023-09-30, 00:00:28, OK, 59%, 4782.50, 10158028, 0, , 11.865, 0, 58.7%, , , , , , , , , , , , 
2023-09-30, 00:00:41, OK, 59%, 468.33, 994743, 0, , 11.865, 0, 58.7%, , , , , , , , , , , , 
2023-09-30, 00:00:58, OK, 59%, 4783.33, 10159798, 0, , 11.865, 0, 58.7%, , , , , , , , , , , , 
2023-09-30, 00:01:11, OK, 59%, 469.17, 996513, 0, , 11.865, 0, 58.7%, , , , , , , , , , , , 
2023-09-30, 00:01:28, OK, 59%, 4784.17, 10161568, 0, , 11.865, 0, 58.7%, , , , , , , , , , , , 
2023-09-30, 00:01:41, OK, 59%, 470.00, 998282, 0, , 11.865, 0, 58.7%, , , , , , , , , , , , 
2023-09-30, 00:01:58, OK, 59%, 4785.00, 10163339, 0, , 11.865, 0, 58.7%, , , , , , , , , , , , 
2023-09-30, 00:02:11, OK, 59%, 470.83, 1000052, 0, , 11.864, 0, 58.7%, , , , , , , , , , , , 
2023-09-30, 00:02:28, OK, 59%, 4785.83, 10165109, 0, , 11.865, 0, 58.7%, , , , , , , , , , , , 
2023-09-30, 00:02:41, OK, 59%, 471.67, 1001824, 0, , 11.865, 0, 58.7%, , , , , , , , , , , , 
2023-09-30, 00:02:58, OK, 59%, 4786.67, 10166878, 0, , 11.865, 0, 58.7%, , , , , , , , , , , , 
2023-09-30, 00:03:11, OK, 59%, 472.50, 1003593, 0, , 11.865, 0, 58.7%, , , , , , , , , , , , 
2023-09-30, 00:03:28, OK, 59%, 4787.50, 10168647, 0, , 11.865, 0, 58.7%, , , , , , , , , , , , 
2023-09-30, 00:03:41, OK, 59%, 473.34, 1005363, 0, , 11.865, 0, 58.7%, , , , , , , , , , , , 
2023-09-30, 00:03:58, OK, 59%, 4788.33, 10170419, 0, , 11.865, 0, 58.7%, , , , , , , , , , , , 
