Unique ID, Manufacturer, Chemistry, Voltage (Volts)
25E3Sunwoda-HHB9790T7ECW-32T, Sunwoda-H, Lithium Ion, 12.358

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2023-07-18, 00:00:11, OK, 79%, 0.00, -1, 0, , 12.364, 0, 79.5%, , , , , , , , , , , , 
2023-07-18, 00:00:41, OK, 79%, 0.00, -1, 0, , 12.364, 0, 79.5%, , , , , , , , , , , , 
2023-07-18, 00:01:11, OK, 79%, 0.00, -1, 0, , 12.364, 0, 79.5%, , , , , , , , , , , , 
2023-07-18, 00:01:41, OK, 79%, 0.00, -1, 0, , 12.364, 0, 79.5%, , , , , , , , , , , , 
2023-07-18, 09:22:55, OK, 79%, 0.00, -1, 34712, , 12.720, 34712, 79.2%, , , , , , , , , , , , 
2023-07-18, 09:23:25, OK, 80%, 0.00, -1, 0, , 12.458, 0, 79.5%, , , , , , , , , , , , 
2023-07-18, 09:23:55, OK, 80%, 0.00, -1, 0, , 12.405, 0, 79.5%, , , , , , , , , , , , 
2023-07-18, 09:24:25, OK, 80%, 0.00, -1, 0, , 12.392, 0, 79.5%, , , , , , , , , , , , 
2023-07-18, 09:24:55, OK, 80%, 0.00, -1, 0, , 12.387, 0, 79.5%, , , , , , , , , , , , 
2023-07-18, 09:25:25, OK, 80%, 0.00, -1, 0, , 12.383, 0, 79.5%, , , , , , , , , , , , 
2023-07-18, 09:25:55, OK, 80%, 0.00, -1, 0, , 12.381, 0, 79.5%, , , , , , , , , , , , 
2023-07-18, 09:26:25, OK, 80%, 0.00, -1, 0, , 12.381, 0, 79.5%, , , , , , , , , , , , 
2023-07-18, 09:26:55, OK, 80%, 0.00, -1, 0, , 12.379, 0, 79.5%, , , , , , , , , , , , 
2023-07-18, 09:27:25, OK, 80%, 0.00, -1, 0, , 12.379, 0, 79.5%, , , , , , , , , , , , 
2023-07-18, 09:27:55, OK, 80%, 0.00, -1, 0, , 12.378, 0, 79.5%, , , , , , , , , , , , 
2023-07-18, 09:28:25, OK, 80%, 0.00, -1, 0, , 12.379, 0, 79.5%, , , , , , , , , , , , 
2023-07-18, 09:28:55, OK, 80%, 0.00, -1, 0, , 12.379, 0, 79.5%, , , , , , , , , , , , 
2023-07-18, 09:29:25, OK, 80%, 0.00, -1, 0, , 12.379, 0, 79.5%, , , , , , , , , , , , 
2023-07-18, 09:29:55, OK, 80%, 0.00, -1, 0, , 12.378, 0, 79.5%, , , , , , , , , , , , 
2023-07-18, 09:30:25, OK, 80%, 0.00, -1, 0, , 12.377, 0, 79.5%, , , , , , , , , , , , 
2023-07-18, 09:30:55, OK, 80%, 0.00, -1, 0, , 12.377, 0, 79.5%, , , , , , , , , , , , 
2023-07-18, 09:31:25, OK, 80%, 0.00, -1, 0, , 12.377, 0, 79.5%, , , , , , , , , , , , 
2023-07-18, 09:31:55, OK, 80%, 0.00, -1, 0, , 12.376, 0, 79.5%, , , , , , , , , , , , 
2023-07-18, 09:32:25, OK, 80%, 0.00, -1, 0, , 12.375, 0, 79.5%, , , , , , , , , , , , 
2023-07-18, 09:32:55, OK, 80%, 0.00, -1, 0, , 12.376, 0, 79.5%, , , , , , , , , , , , 
