Unique ID, Manufacturer, Chemistry, Voltage (Volts)
25E3Sunwoda-HHB9790T7ECW-32T, Sunwoda-H, Lithium Ion, 10.952

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2023-08-10, 00:00:25, OK, 50%, 0.00, -1, 0, , 11.579, 0, 49.5%, , , , , , , , , , , , 
2023-08-10, 00:00:55, OK, 50%, 0.00, -1, 0, , 11.579, 0, 49.5%, , , , , , , , , , , , 
2023-08-10, 00:01:25, OK, 50%, 0.00, -1, 0, , 11.579, 0, 49.5%, , , , , , , , , , , , 
2023-08-10, 00:01:55, OK, 50%, 0.00, -1, 0, , 11.579, 0, 49.5%, , , , , , , , , , , , 
2023-08-10, 00:02:25, OK, 50%, 0.00, -1, 0, , 11.579, 0, 49.5%, , , , , , , , , , , , 
2023-08-10, 00:02:55, OK, 50%, 0.00, -1, 0, , 11.579, 0, 49.5%, , , , , , , , , , , , 
2023-08-10, 00:03:25, OK, 50%, 0.00, -1, 0, , 11.579, 0, 49.5%, , , , , , , , , , , , 
2023-08-10, 00:03:55, OK, 50%, 0.00, -1, -114, , 11.579, -114, 49.5%, , , , , , , , , , , , 
2023-08-10, 00:04:25, OK, 50%, 0.00, -1, 0, , 11.579, 0, 49.5%, , , , , , , , , , , , 
2023-08-10, 00:04:55, OK, 50%, 0.00, -1, 0, , 11.579, 0, 49.5%, , , , , , , , , , , , 
2023-08-10, 00:05:25, OK, 50%, 0.00, -1, 0, , 11.579, 0, 49.5%, , , , , , , , , , , , 
2023-08-10, 00:05:55, OK, 50%, 0.00, -1, 0, , 11.579, 0, 49.5%, , , , , , , , , , , , 
2023-08-10, 00:06:25, OK, 50%, 0.00, -1, 0, , 11.579, 0, 49.5%, , , , , , , , , , , , 
2023-08-10, 00:06:55, OK, 49%, 0.00, -1, -8331, , 11.492, -8331, 49.5%, , , , , , , , , , , , 
2023-08-10, 00:07:25, OK, 49%, 8.47, 14944, -6841, , 11.489, -6841, 49.4%, , , , , , , , , , , , 
2023-08-10, 00:07:55, OK, 49%, 8.47, 14944, -11597, , 11.446, -11597, 49.3%, , , , , , , , , , , , 
2023-08-10, 00:08:25, OK, 49%, 8.47, 14944, -7300, , 11.476, -7300, 49.2%, , , , , , , , , , , , 
2023-08-10, 00:08:55, OK, 49%, 8.47, 14944, -7517, , 11.476, -7517, 49.1%, , , , , , , , , , , , 
2023-08-10, 00:09:25, OK, 49%, 8.47, 14944, -8148, , 11.472, -8148, 49.0%, , , , , , , , , , , , 
2023-08-10, 00:09:55, OK, 49%, 8.47, 14944, -6692, , 11.469, -6692, 48.9%, , , , , , , , , , , , 
2023-08-10, 00:10:25, OK, 49%, 8.47, 14944, -10795, , 11.453, -10795, 48.9%, , , , , , , , , , , , 
2023-08-10, 00:10:55, OK, 49%, 8.47, 14944, -7964, , 11.475, -7964, 48.8%, , , , , , , , , , , , 
2023-08-10, 00:11:25, OK, 49%, 8.47, 14944, -6956, , 11.477, -6956, 48.7%, , , , , , , , , , , , 
2023-08-10, 00:11:55, OK, 49%, 8.47, 14944, -6910, , 11.467, -6910, 48.6%, , , , , , , , , , , , 
2023-08-10, 00:12:25, OK, 49%, 8.47, 14944, -10749, , 11.378, -10749, 48.5%, , , , , , , , , , , , 
2023-08-10, 00:12:55, OK, 48%, 9.24, 15971, -11299, , 11.413, -11299, 48.4%, , , , , , , , , , , , 
2023-08-10, 00:13:25, OK, 48%, 9.24, 15971, -7907, , 11.472, -7907, 48.4%, , , , , , , , , , , , 
2023-08-10, 00:13:55, OK, 48%, 9.24, 15971, -6234, , 11.475, -6234, 48.3%, , , , , , , , , , , , 
2023-08-10, 00:14:25, OK, 48%, 9.24, 15971, -6474, , 11.473, -6474, 48.2%, , , , , , , , , , , , 
2023-08-10, 00:14:55, OK, 48%, 9.24, 15971, -10944, , 11.427, -10944, 48.1%, , , , , , , , , , , , 
2023-08-10, 00:15:25, OK, 48%, 9.24, 15971, -10061, , 11.425, -10061, 48.0%, , , , , , , , , , , , 
2023-08-10, 00:15:55, OK, 48%, 9.24, 15971, -9477, , 11.441, -9477, 48.0%, , , , , , , , , , , , 
2023-08-10, 00:16:25, OK, 48%, 9.24, 15971, -7517, , 11.432, -7517, 47.9%, , , , , , , , , , , , 
2023-08-10, 00:16:55, OK, 48%, 9.24, 15971, -6841, , 11.445, -6841, 47.8%, , , , , , , , , , , , 
2023-08-10, 00:17:25, OK, 48%, 9.24, 15971, -6268, , 11.461, -6268, 47.7%, , , , , , , , , , , , 
2023-08-10, 00:17:55, OK, 48%, 9.24, 15971, -6268, , 11.453, -6268, 47.7%, , , , , , , , , , , , 
