Unique ID, Manufacturer, Chemistry, Voltage (Volts)
25E3Sunwoda-HHB9790T7ECW-32T, Sunwoda-H, Lithium Ion, 11.598

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2023-07-03, 00:00:02, OK, 46%, 16.49, 27306, -4904, , 11.445, -4904, 45.7%, , , , , , , , , , , , 
2023-07-03, 00:00:32, OK, 46%, 16.49, 27306, -4400, , 11.441, -4400, 45.6%, , , , , , , , , , , , 
2023-07-03, 00:01:02, OK, 46%, 16.49, 27306, -6085, , 11.429, -6085, 45.6%, , , , , , , , , , , , 
2023-07-03, 00:01:32, OK, 46%, 16.49, 27306, -5042, , 11.439, -5042, 45.5%, , , , , , , , , , , , 
2023-07-03, 00:02:02, OK, 45%, 18.00, 29163, -5397, , 11.436, -5397, 45.5%, , , , , , , , , , , , 
2023-07-03, 00:02:32, OK, 45%, 18.00, 29163, -4996, , 11.430, -4996, 45.4%, , , , , , , , , , , , 
2023-07-03, 00:03:02, OK, 45%, 18.00, 29163, -4836, , 11.426, -4836, 45.4%, , , , , , , , , , , , 
2023-07-03, 00:03:32, OK, 45%, 18.00, 29163, -5225, , 11.426, -5225, 45.3%, , , , , , , , , , , , 
2023-07-03, 00:04:02, OK, 45%, 18.00, 29163, -4950, , 11.426, -4950, 45.3%, , , , , , , , , , , , 
2023-07-03, 00:04:32, OK, 45%, 18.00, 29163, -5340, , 11.420, -5340, 45.2%, , , , , , , , , , , , 
2023-07-03, 00:05:02, OK, 45%, 18.00, 29163, -5145, , 11.430, -5145, 45.2%, , , , , , , , , , , , 
2023-07-03, 00:05:32, OK, 45%, 18.00, 29163, -4584, , 11.433, -4584, 45.1%, , , , , , , , , , , , 
2023-07-03, 00:06:02, OK, 45%, 18.00, 29163, -4985, , 11.415, -4985, 45.1%, , , , , , , , , , , , 
2023-07-03, 00:06:32, OK, 45%, 18.00, 29163, -5008, , 11.420, -5008, 45.0%, , , , , , , , , , , , 
2023-07-03, 00:07:02, OK, 45%, 18.00, 29163, -5856, , 11.416, -5856, 45.0%, , , , , , , , , , , , 
2023-07-03, 00:07:32, OK, 45%, 18.00, 29163, -6050, , 11.390, -6050, 44.9%, , , , , , , , , , , , 
2023-07-03, 00:08:02, OK, 45%, 18.00, 29163, -5397, , 11.418, -5397, 44.9%, , , , , , , , , , , , 
2023-07-03, 00:08:32, OK, 45%, 18.00, 29163, -4629, , 11.427, -4629, 44.8%, , , , , , , , , , , , 
2023-07-03, 00:09:02, OK, 45%, 18.00, 29163, -5878, , 11.421, -5878, 44.8%, , , , , , , , , , , , 
2023-07-03, 00:09:32, OK, 45%, 18.00, 29163, -5374, , 11.415, -5374, 44.7%, , , , , , , , , , , , 
2023-07-03, 00:10:02, OK, 45%, 18.00, 29163, -4950, , 11.420, -4950, 44.7%, , , , , , , , , , , , 
2023-07-03, 00:10:32, OK, 45%, 18.00, 29163, -5409, , 11.414, -5409, 44.6%, , , , , , , , , , , , 
2023-07-03, 00:11:02, OK, 45%, 18.00, 29163, -4962, , 11.412, -4962, 44.6%, , , , , , , , , , , , 
2023-07-03, 00:11:32, OK, 45%, 17.17, 27811, -5443, , 11.406, -5443, 44.5%, , , , , , , , , , , , 
2023-07-03, 00:12:02, OK, 44%, 15.88, 25154, -4755, , 11.413, -4755, 44.5%, , , , , , , , , , , , 
2023-07-03, 00:12:32, OK, 44%, 15.88, 25154, -4377, , 11.423, -4377, 44.4%, , , , , , , , , , , , 
2023-07-03, 00:13:02, OK, 44%, 15.88, 25154, -5982, , 11.407, -5982, 44.4%, , , , , , , , , , , , 
2023-07-03, 00:13:32, OK, 44%, 15.88, 25154, -5649, , 11.417, -5649, 44.3%, , , , , , , , , , , , 
2023-07-03, 00:14:02, OK, 44%, 15.88, 25154, -4824, , 11.411, -4824, 44.2%, , , , , , , , , , , , 
2023-07-03, 00:14:32, OK, 44%, 15.88, 25154, -4446, , 11.413, -4446, 44.2%, , , , , , , , , , , , 
2023-07-03, 00:15:02, OK, 44%, 15.88, 25154, -6692, , 11.410, -6692, 44.1%, , , , , , , , , , , , 
2023-07-03, 00:15:32, OK, 44%, 15.88, 25154, -4641, , 11.407, -4641, 44.1%, , , , , , , , , , , , 
2023-07-03, 00:16:02, OK, 44%, 15.88, 25154, -4790, , 11.415, -4790, 44.1%, , , , , , , , , , , , 
2023-07-03, 01:05:16, OK, 44%, 194.95, 308797, -17636, , 11.260, -17636, 43.6%, , , , , , , , , , , , 
2023-07-03, 01:05:46, OK, 43%, 10.93, 16915, -7529, , 11.373, -7529, 43.5%, , , , , , , , , , , , 
2023-07-03, 01:06:15, OK, 43%, 10.93, 16915, -7093, , 11.370, -7093, 43.4%, , , , , , , , , , , , 
