Unique ID, Manufacturer, Chemistry, Voltage (Volts)
25E3Sunwoda-HHB9790T7ECW-32T, Sunwoda-H, Lithium Ion, 12.430

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2023-07-14, 09:10:41, OK, 100%, 0.00, -1, -49873, , 12.430, -49873, 100.0%, , , , , , , , , , , , 
2023-07-14, 09:11:11, OK, 100%, 1.66, 5993, -20490, , 12.705, -20490, 100.0%, , , , , , , , , , , , 
2023-07-14, 09:11:41, OK, 99%, 5.46, 19465, -27194, , 12.662, -27194, 99.1%, , , , , , , , , , , , 
2023-07-14, 09:12:11, OK, 99%, 5.46, 19465, -13889, , 12.789, -13889, 98.7%, , , , , , , , , , , , 
2023-07-14, 09:12:41, OK, 98%, 11.43, 40323, -18714, , 12.755, -18714, 98.5%, , , , , , , , , , , , 
2023-07-14, 09:13:11, OK, 98%, 11.43, 40323, -16319, , 12.711, -16319, 98.1%, , , , , , , , , , , , 
2023-07-14, 09:13:41, OK, 98%, 11.43, 40323, -11070, , 12.822, -11070, 97.9%, , , , , , , , , , , , 
2023-07-14, 09:14:11, OK, 97%, 6.64, 23171, -13958, , 12.769, -13958, 97.5%, , , , , , , , , , , , 
2023-07-14, 09:14:41, OK, 97%, 6.64, 23171, -14004, , 12.762, -14004, 97.3%, , , , , , , , , , , , 
2023-07-14, 09:15:11, OK, 97%, 6.64, 23171, -11861, , 12.785, -11861, 97.1%, , , , , , , , , , , , 
2023-07-14, 09:15:41, OK, 97%, 6.64, 23171, -12686, , 12.781, -12686, 96.7%, , , , , , , , , , , , 
2023-07-14, 09:16:11, OK, 96%, 5.10, 17634, -15952, , 12.743, -15952, 96.5%, , , , , , , , , , , , 
2023-07-14, 09:16:41, OK, 96%, 5.10, 17634, -17911, , 12.700, -17911, 96.1%, , , , , , , , , , , , 
2023-07-14, 09:17:11, OK, 96%, 5.10, 17634, -14668, , 12.733, -14668, 95.7%, , , , , , , , , , , , 
2023-07-14, 10:13:29, OK, 93%, 14.95, 50058, 0, , 12.479, 0, 92.7%, , , , , , , , , , , , 
2023-07-14, 10:17:35, OK, 90%, 0.00, -1, -60165, , 12.039, -60165, 90.4%, , , , , , , , , , , , 
2023-07-14, 10:18:05, OK, 90%, 0.00, -1, -19103, , 12.466, -19103, 90.1%, , , , , , , , , , , , 
2023-07-14, 10:18:35, OK, 90%, 0.00, -1, -11815, , 12.542, -11815, 89.9%, , , , , , , , , , , , 
2023-07-14, 10:19:05, OK, 90%, 0.00, -1, -17705, , 12.369, -17705, 89.6%, , , , , , , , , , , , 
2023-07-14, 10:19:35, OK, 89%, 3.33, 10683, -12342, , 12.516, -12342, 89.4%, , , , , , , , , , , , 
2023-07-14, 10:20:05, OK, 89%, 4.17, 13357, -8686, , 12.570, -8686, 89.2%, , , , , , , , , , , , 
2023-07-14, 10:20:35, OK, 89%, 5.00, 16023, -8216, , 12.592, -8216, 89.1%, , , , , , , , , , , , 
2023-07-14, 10:21:05, OK, 89%, 5.84, 18696, -10176, , 12.544, -10176, 89.0%, , , , , , , , , , , , 
2023-07-14, 10:21:35, OK, 89%, 6.67, 21362, -10875, , 12.552, -10875, 88.9%, , , , , , , , , , , , 
2023-07-14, 10:22:05, OK, 89%, 7.50, 24032, -9729, , 12.562, -9729, 88.7%, , , , , , , , , , , , 
2023-07-14, 10:22:35, OK, 89%, 8.33, 26702, -16846, , 12.526, -16846, 88.6%, , , , , , , , , , , , 
2023-07-14, 10:23:05, OK, 89%, 9.17, 29373, 36786, , 13.040, 36786, 88.6%, , , , , , , , , , , , 
2023-07-14, 10:23:35, OK, 89%, 10.00, 32043, 29738, , 13.073, 29738, 88.9%, , , , , , , , , , , , 
2023-07-14, 10:24:05, OK, 89%, 10.83, 34713, 30529, , 12.949, 30529, 89.3%, , , , , , , , , , , , 
2023-07-14, 10:24:35, OK, 90%, 0.00, -1, 0, , 12.793, 0, 89.5%, , , , , , , , , , , , 
2023-07-14, 10:25:05, OK, 90%, 0.00, -1, 0, , 12.749, 0, 89.5%, , , , , , , , , , , , 
2023-07-14, 10:25:35, OK, 90%, 0.00, -1, 0, , 12.736, 0, 89.5%, , , , , , , , , , , , 
2023-07-14, 10:26:05, OK, 90%, 0.00, -1, 0, , 12.733, 0, 89.5%, , , , , , , , , , , , 
2023-07-14, 10:26:35, OK, 90%, 0.00, -1, 0, , 12.729, 0, 89.5%, , , , , , , , , , , , 
2023-07-14, 10:27:05, OK, 90%, 0.00, -1, 0, , 12.729, 0, 89.5%, , , , , , , , , , , , 
2023-07-14, 10:30:40, OK, 90%, 0.00, -1, 0, , 12.723, 0, 89.5%, , , , , , , , , , , , 
2023-07-14, 10:31:10, OK, 90%, 0.00, -1, -34, , 12.726, -34, 89.5%, , , , , , , , , , , , 
2023-07-14, 10:31:40, OK, 90%, 0.00, -1, 0, , 12.726, 0, 89.5%, , , , , , , , , , , , 
2023-07-14, 10:32:10, OK, 90%, 0.00, -1, 0, , 12.726, 0, 89.5%, , , , , , , , , , , , 
2023-07-14, 10:32:40, OK, 89%, 0.00, -1, 0, , 12.726, 0, 89.5%, , , , , , , , , , , , 
2023-07-14, 10:33:10, OK, 89%, 0.00, -1, 0, , 12.723, 0, 89.5%, , , , , , , , , , , , 
2023-07-14, 10:33:40, OK, 89%, 0.00, -1, -767, , 12.730, -767, 89.5%, , , , , , , , , , , , 
2023-07-14, 10:34:10, OK, 89%, 0.00, -1, -6749, , 12.703, -6749, 89.5%, , , , , , , , , , , , 
2023-07-14, 10:34:40, OK, 89%, 0.00, -1, -34, , 12.722, -34, 89.4%, , , , , , , , , , , , 
2023-07-14, 10:35:10, OK, 89%, 0.00, -1, 0, , 12.725, 0, 89.4%, , , , , , , , , , , , 
2023-07-14, 10:35:40, OK, 89%, 0.00, -1, -401, , 12.724, -401, 89.4%, , , , , , , , , , , , 
2023-07-14, 10:36:10, OK, 89%, 0.00, -1, 0, , 12.725, 0, 89.4%, , , , , , , , , , , , 
2023-07-14, 10:36:40, OK, 89%, 0.00, -1, -68, , 12.724, -68, 89.4%, , , , , , , , , , , , 
2023-07-14, 10:37:10, OK, 89%, 0.00, -1, 0, , 12.724, 0, 89.4%, , , , , , , , , , , , 
2023-07-14, 10:37:40, OK, 89%, 0.00, -1, 0, , 12.724, 0, 89.4%, , , , , , , , , , , , 
2023-07-14, 10:38:10, OK, 89%, 0.00, -1, -7941, , 12.638, -7941, 89.4%, , , , , , , , , , , , 
2023-07-14, 10:38:40, OK, 89%, 12.27, 39329, -8778, , 12.616, -8778, 89.3%, , , , , , , , , , , , 
2023-07-14, 10:39:10, OK, 89%, 12.27, 39329, -7930, , 12.625, -7930, 89.2%, , , , , , , , , , , , 
2023-07-14, 10:39:40, OK, 89%, 12.27, 39329, -7139, , 12.624, -7139, 89.1%, , , , , , , , , , , , 
2023-07-14, 10:40:10, OK, 89%, 12.27, 39329, -6841, , 12.625, -6841, 89.1%, , , , , , , , , , , , 
2023-07-14, 10:40:40, OK, 89%, 12.27, 39329, -7185, , 12.618, -7185, 89.0%, , , , , , , , , , , , 
2023-07-14, 10:41:10, OK, 89%, 0.00, -1, 24363, , 13.057, 24363, 89.2%, , , , , , , , , , , , 
2023-07-14, 10:41:40, OK, 90%, 0.00, -1, 0, , 12.791, 0, 89.5%, , , , , , , , , , , , 
