Unique ID, Manufacturer, Chemistry, Voltage (Volts)
25E3Sunwoda-HHB9790T7ECW-32T, Sunwoda-H, Lithium Ion, 12.593

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2023-06-10, 08:58:24, OK, 100%, 0.00, -1, -39525, , 12.593, -39525, 100.0%, , , , , , , , , , , , 
2023-06-10, 08:58:54, OK, 100%, 2.10, 7573, -34666, , 12.657, -34666, 100.0%, , , , , , , , , , , , 
2023-06-10, 08:59:24, OK, 100%, 3.11, 11209, -24306, , 12.755, -24306, 100.0%, , , , , , , , , , , , 
2023-06-10, 08:59:54, OK, 100%, 3.11, 11209, -12159, , 12.873, -12159, 100.0%, , , , , , , , , , , , 
2023-06-10, 09:00:24, OK, 100%, 3.11, 11209, -12250, , 12.869, -12250, 100.0%, , , , , , , , , , , , 
2023-06-10, 09:00:54, OK, 100%, 3.11, 11209, -10531, , 12.900, -10531, 100.0%, , , , , , , , , , , , 
2023-06-10, 09:01:24, OK, 100%, 3.11, 11209, -11494, , 12.881, -11494, 100.0%, , , , , , , , , , , , 
2023-06-10, 09:01:54, OK, 100%, 3.11, 11209, -11437, , 12.878, -11437, 100.0%, , , , , , , , , , , , 
2023-06-10, 09:02:24, OK, 100%, 3.11, 11209, -11333, , 12.876, -11333, 100.0%, , , , , , , , , , , , 
2023-06-10, 09:02:54, OK, 100%, 3.11, 11209, -7804, , 12.915, -7804, 100.0%, , , , , , , , , , , , 
2023-06-10, 09:03:24, OK, 100%, 3.11, 11209, -11345, , 12.870, -11345, 100.0%, , , , , , , , , , , , 
2023-06-10, 09:03:54, OK, 100%, 3.11, 11209, -7895, , 12.905, -7895, 100.0%, , , , , , , , , , , , 
