Unique ID, Manufacturer, Chemistry, Voltage (Volts)
25E3Sunwoda-HHB9790T7ECW-32T, Sunwoda-H, Lithium Ion, 10.723

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2023-04-25, 00:06:43, OK, 48%, 214.34, 370378, -15516, , 11.347, -15516, 48.0%, , , , , , , , , , , , 
2023-04-25, 00:07:03, OK, 48%, 4.98, 8607, -13820, , 11.374, -13820, 47.9%, , , , , , , , , , , , 
2023-04-25, 00:07:23, OK, 48%, 4.98, 8607, -7517, , 11.409, -7517, 47.8%, , , , , , , , , , , , 
2023-04-25, 00:07:43, OK, 48%, 4.98, 8607, -10520, , 11.386, -10520, 47.7%, , , , , , , , , , , , 
2023-04-25, 00:08:03, OK, 48%, 4.98, 8607, -7575, , 11.425, -7575, 47.7%, , , , , , , , , , , , 
2023-04-25, 00:08:23, OK, 48%, 4.98, 8607, -7002, , 11.432, -7002, 47.6%, , , , , , , , , , , , 
2023-04-25, 00:08:43, OK, 48%, 4.98, 8607, -8480, , 11.412, -8480, 47.6%, , , , , , , , , , , , 
2023-04-25, 00:09:03, OK, 48%, 4.98, 8607, -7632, , 11.417, -7632, 47.5%, , , , , , , , , , , , 
2023-04-25, 00:09:23, OK, 47%, 12.86, 21766, -7724, , 11.419, -7724, 47.5%, , , , , , , , , , , , 
2023-04-25, 00:09:43, OK, 47%, 9.89, 16728, -6795, , 11.422, -6795, 47.4%, , , , , , , , , , , , 
2023-04-25, 00:10:03, OK, 47%, 9.89, 16728, -6646, , 11.421, -6646, 47.4%, , , , , , , , , , , , 
2023-04-25, 00:10:23, OK, 47%, 9.89, 16728, -9454, , 11.380, -9454, 47.3%, , , , , , , , , , , , 
2023-04-25, 00:10:43, OK, 47%, 9.89, 16728, -6497, , 11.431, -6497, 47.3%, , , , , , , , , , , , 
2023-04-25, 00:11:03, OK, 47%, 9.89, 16728, -6543, , 11.429, -6543, 47.2%, , , , , , , , , , , , 
2023-04-25, 00:11:23, OK, 47%, 9.89, 16728, -6142, , 11.431, -6142, 47.2%, , , , , , , , , , , , 
2023-04-25, 00:11:43, OK, 47%, 9.89, 16728, -9168, , 11.392, -9168, 47.1%, , , , , , , , , , , , 
2023-04-25, 00:12:03, OK, 47%, 9.89, 16728, -6360, , 11.424, -6360, 47.1%, , , , , , , , , , , , 
2023-04-25, 00:12:23, OK, 47%, 9.89, 16728, -6325, , 11.417, -6325, 47.0%, , , , , , , , , , , , 
2023-04-25, 00:12:43, OK, 47%, 9.89, 16728, -6555, , 11.420, -6555, 47.0%, , , , , , , , , , , , 
2023-04-25, 00:13:03, OK, 47%, 9.89, 16728, -7597, , 11.410, -7597, 46.9%, , , , , , , , , , , , 
2023-04-25, 00:13:23, OK, 47%, 9.89, 16728, -6303, , 11.424, -6303, 46.9%, , , , , , , , , , , , 
2023-04-25, 00:13:43, OK, 47%, 14.66, 24804, -6440, , 11.421, -6440, 46.8%, , , , , , , , , , , , 
2023-04-25, 00:14:03, OK, 47%, 14.66, 24804, -6578, , 11.416, -6578, 46.8%, , , , , , , , , , , , 
2023-04-25, 00:14:23, OK, 47%, 14.06, 23789, -6176, , 11.425, -6176, 46.8%, , , , , , , , , , , , 
2023-04-25, 00:14:43, OK, 47%, 14.06, 23789, -6314, , 11.425, -6314, 46.7%, , , , , , , , , , , , 
2023-04-25, 00:15:03, OK, 47%, 14.06, 23789, -6474, , 11.415, -6474, 46.7%, , , , , , , , , , , , 
2023-04-25, 00:15:23, OK, 47%, 14.06, 23789, -6268, , 11.421, -6268, 46.6%, , , , , , , , , , , , 
2023-04-25, 00:15:43, OK, 47%, 14.06, 23789, -6497, , 11.412, -6497, 46.6%, , , , , , , , , , , , 
2023-04-25, 00:16:03, OK, 47%, 14.06, 23789, -8354, , 11.405, -8354, 46.5%, , , , , , , , , , , , 
2023-04-25, 00:16:23, OK, 46%, 12.93, 21415, -7345, , 11.406, -7345, 46.5%, , , , , , , , , , , , 
2023-04-25, 00:16:43, OK, 46%, 12.93, 21415, -7208, , 11.411, -7208, 46.5%, , , , , , , , , , , , 
