Unique ID, Manufacturer, Chemistry, Voltage (Volts)
25E3Sunwoda-HHB9790T7ECW-32T, Sunwoda-H, Lithium Ion, 11.842

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2023-05-10, 00:06:29, OK, 37%, 2.56, 3408, -33692, , 11.016, -33692, 37.2%, , , , , , , , , , , , 
2023-05-10, 00:06:59, OK, 37%, 163.92, 218337, 5730, , 11.329, 5730, 36.9%, , , , , , , , , , , , 
2023-05-10, 00:07:29, OK, 37%, 163.95, 218387, -2670, , 11.355, -2670, 36.9%, , , , , , , , , , , , 
2023-05-10, 00:07:59, OK, 37%, 163.99, 218438, 5443, , 11.447, 5443, 36.9%, , , , , , , , , , , , 
2023-05-10, 00:08:29, OK, 37%, 164.03, 218488, 10715, , 11.525, 10715, 37.0%, , , , , , , , , , , , 
2023-05-10, 00:08:59, OK, 37%, 164.07, 218539, 10703, , 11.535, 10703, 37.1%, , , , , , , , , , , , 
2023-05-10, 00:09:29, OK, 37%, 164.11, 218589, 10428, , 11.541, 10428, 37.2%, , , , , , , , , , , , 
2023-05-10, 00:09:59, OK, 37%, 164.14, 218640, 10096, , 11.543, 10096, 37.3%, , , , , , , , , , , , 
2023-05-10, 00:10:29, OK, 37%, 164.18, 218690, 10887, , 11.552, 10887, 37.4%, , , , , , , , , , , , 
2023-05-10, 00:10:59, OK, 38%, 172.04, 235350, 16021, , 11.627, 16021, 37.5%, , , , , , , , , , , , 
2023-05-10, 00:11:29, OK, 38%, 172.08, 235405, 22404, , 11.701, 22404, 37.7%, , , , , , , , , , , , 
2023-05-10, 00:11:59, OK, 38%, 172.12, 235459, 28157, , 11.778, 28157, 38.0%, , , , , , , , , , , , 
2023-05-10, 00:12:29, OK, 38%, 172.16, 235513, 28065, , 11.789, 28065, 38.3%, , , , , , , , , , , , 
2023-05-10, 00:12:59, OK, 39%, 180.81, 253855, 33211, , 11.853, 33211, 38.6%, , , , , , , , , , , , 
2023-05-10, 00:13:29, OK, 39%, 180.85, 253913, 33073, , 11.850, 33073, 38.9%, , , , , , , , , , , , 
2023-05-10, 00:13:59, OK, 39%, 180.89, 253972, 33004, , 11.869, 33004, 39.2%, , , , , , , , , , , , 
2023-05-10, 00:14:29, OK, 40%, 190.46, 274257, 33211, , 11.875, 33211, 39.5%, , , , , , , , , , , , 
2023-05-10, 00:14:59, OK, 40%, 190.50, 274320, 33211, , 11.879, 33211, 39.9%, , , , , , , , , , , , 
2023-05-10, 00:15:29, OK, 40%, 190.54, 274383, 38585, , 11.940, 38585, 40.2%, , , , , , , , , , , , 
