Unique ID, Manufacturer, Chemistry, Voltage (Volts)
25E3Sunwoda-HHB9790T7ECW-32T, Sunwoda-H, Lithium Ion, 12.373

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2023-05-19, 03:01:05, OK, 75%, 218.55, 590094, -389, , 12.104, -389, 71.5%, , , , , , , , , , , , 
2023-05-19, 09:58:24, OK, 71%, 221.24, 565486, -39777, , 11.706, -39777, 71.4%, , , , , , , , , , , , 
2023-05-19, 09:58:54, OK, 72%, 267.87, 694330, 31732, , 12.573, 31732, 71.7%, , , , , , , , , , , , 
2023-05-19, 09:59:24, OK, 72%, 267.98, 694600, 33016, , 12.632, 33016, 71.9%, , , , , , , , , , , , 
2023-05-19, 09:59:54, OK, 72%, 268.08, 694869, 20215, , 12.494, 20215, 72.1%, , , , , , , , , , , , 
2023-05-19, 10:00:24, OK, 72%, 268.19, 695140, 37565, , 12.655, 37565, 72.4%, , , , , , , , , , , , 
2023-05-19, 10:00:54, OK, 73%, 306.62, 805793, 37978, , 12.687, 37978, 72.8%, , , , , , , , , , , , 
2023-05-19, 10:01:24, OK, 73%, 306.74, 806105, 38895, , 12.705, 38895, 73.2%, , , , , , , , , , , , 
2023-05-19, 10:01:54, OK, 74%, 358.00, 953709, 38219, , 12.708, 38219, 73.5%, , , , , , , , , , , , 
2023-05-19, 10:02:24, OK, 74%, 358.14, 954079, 38505, , 12.729, 38505, 73.9%, , , , , , , , , , , , 
2023-05-19, 10:02:54, OK, 74%, 358.28, 954449, 38448, , 12.752, 38448, 74.3%, , , , , , , , , , , , 
2023-05-19, 10:03:24, OK, 75%, 430.10, 1161266, 39055, , 12.767, 39055, 74.7%, , , , , , , , , , , , 
2023-05-19, 10:03:54, OK, 75%, 430.27, 1161716, 38643, , 12.765, 38643, 75.0%, , , , , , , , , , , , 
2023-05-19, 10:04:24, OK, 75%, 430.43, 1162166, 40453, , 12.803, 40453, 75.4%, , , , , , , , , , , , 
2023-05-19, 10:04:54, OK, 76%, 538.25, 1472647, 38368, , 12.769, 38368, 75.8%, , , , , , , , , , , , 
2023-05-19, 10:05:24, OK, 76%, 538.46, 1473217, 33199, , 12.710, 33199, 76.2%, , , , , , , , , , , , 
2023-05-19, 10:05:54, OK, 76%, 538.67, 1473788, 39857, , 12.816, 39857, 76.5%, , , , , , , , , , , , 
2023-05-19, 10:06:24, OK, 77%, 718.50, 1991675, 38425, , 12.806, 38425, 76.7%, , , , , , , , , , , , 
2023-05-19, 10:06:54, OK, 77%, 718.78, 1992445, 38379, , 12.798, 38379, 77.1%, , , , , , , , , , , , 
2023-05-19, 10:07:24, OK, 77%, 719.05, 1993215, 38138, , 12.838, 38138, 77.5%, , , , , , , , , , , , 
2023-05-19, 10:07:54, OK, 78%, 1079.00, 3029823, 38230, , 12.856, 38230, 77.9%, , , , , , , , , , , , 
2023-05-19, 10:08:24, OK, 78%, 1079.41, 3030992, 38700, , 12.867, 38700, 78.2%, , , , , , , , , , , , 
2023-05-19, 10:08:54, OK, 79%, 2159.66, 6142075, 38551, , 12.857, 38551, 78.6%, , , , , , , , , , , , 
2023-05-19, 10:09:24, OK, 79%, 2160.49, 6144443, 38436, , 12.887, 38436, 78.9%, , , , , , , , , , , , 
2023-05-19, 10:09:54, OK, 79%, 2161.33, 6146815, 38551, , 12.899, 38551, 79.3%, , , , , , , , , , , , 
2023-05-19, 10:10:24, OK, 80%, 0.00, -1, 0, , 12.481, 0, 79.5%, , , , , , , , , , , , 
2023-05-19, 10:10:54, OK, 80%, 0.00, -1, 0, , 12.436, 0, 79.5%, , , , , , , , , , , , 
2023-05-19, 10:11:24, OK, 80%, 0.00, -1, 0, , 12.416, 0, 79.5%, , , , , , , , , , , , 
2023-05-19, 10:11:54, OK, 80%, 0.00, -1, 0, , 12.407, 0, 79.5%, , , , , , , , , , , , 
2023-05-19, 10:12:24, OK, 80%, 0.00, -1, 0, , 12.400, 0, 79.5%, , , , , , , , , , , , 
2023-05-19, 10:12:54, OK, 80%, 0.00, -1, 0, , 12.398, 0, 79.5%, , , , , , , , , , , , 
2023-05-19, 10:13:24, OK, 80%, 0.00, -1, 0, , 12.394, 0, 79.5%, , , , , , , , , , , , 
2023-05-19, 10:13:54, OK, 80%, 0.00, -1, 0, , 12.390, 0, 79.5%, , , , , , , , , , , , 
2023-05-19, 10:14:24, OK, 80%, 0.00, -1, 0, , 12.388, 0, 79.5%, , , , , , , , , , , , 
2023-05-19, 10:14:54, OK, 80%, 0.00, -1, 0, , 12.388, 0, 79.5%, , , , , , , , , , , , 
2023-05-19, 10:15:24, OK, 80%, 0.00, -1, 0, , 12.384, 0, 79.5%, , , , , , , , , , , , 
2023-05-19, 10:15:54, OK, 80%, 0.00, -1, 0, , 12.384, 0, 79.5%, , , , , , , , , , , , 
2023-05-19, 10:16:24, OK, 80%, 0.00, -1, 0, , 12.382, 0, 79.5%, , , , , , , , , , , , 
2023-05-19, 10:16:54, OK, 80%, 0.00, -1, 0, , 12.382, 0, 79.5%, , , , , , , , , , , , 
2023-05-19, 10:17:24, OK, 80%, 0.00, -1, 0, , 12.380, 0, 79.5%, , , , , , , , , , , , 
2023-05-19, 10:17:54, OK, 80%, 0.00, -1, 0, , 12.377, 0, 79.5%, , , , , , , , , , , , 
2023-05-19, 10:18:24, OK, 80%, 0.00, -1, -2555, , 12.306, -2555, 79.5%, , , , , , , , , , , , 
2023-05-19, 10:18:54, OK, 80%, 0.00, -1, -183, , 12.377, -183, 79.5%, , , , , , , , , , , , 
2023-05-19, 10:19:24, OK, 80%, 0.00, -1, -114, , 12.376, -114, 79.5%, , , , , , , , , , , , 
2023-05-19, 10:19:54, OK, 80%, 0.00, -1, 0, , 12.377, 0, 79.5%, , , , , , , , , , , , 
2023-05-19, 10:20:24, OK, 80%, 0.00, -1, 0, , 12.376, 0, 79.5%, , , , , , , , , , , , 
2023-05-19, 10:20:54, OK, 80%, 0.00, -1, 0, , 12.375, 0, 79.5%, , , , , , , , , , , , 
2023-05-19, 10:21:24, OK, 80%, 0.00, -1, 0, , 12.376, 0, 79.5%, , , , , , , , , , , , 
2023-05-19, 10:21:54, OK, 80%, 0.00, -1, 0, , 12.375, 0, 79.5%, , , , , , , , , , , , 
2023-05-19, 10:22:24, OK, 80%, 0.00, -1, 0, , 12.376, 0, 79.5%, , , , , , , , , , , , 
2023-05-19, 10:22:54, OK, 80%, 0.00, -1, 0, , 12.375, 0, 79.5%, , , , , , , , , , , , 
2023-05-19, 10:23:24, OK, 80%, 0.00, -1, 0, , 12.374, 0, 79.5%, , , , , , , , , , , , 
2023-05-19, 10:23:54, OK, 80%, 0.00, -1, 0, , 12.374, 0, 79.5%, , , , , , , , , , , , 
