Unique ID, Manufacturer, Chemistry, Voltage (Volts)
25E3Sunwoda-HHB9790T7ECW-32T, Sunwoda-H, Lithium Ion, 10.938

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2023-07-01, 01:16:10, OK, 47%, 1.73, 2933, -36775, , 11.197, -36775, 47.5%, , , , , , , , , , , , 
2023-07-01, 11:23:32, OK, 43%, 44.54, 68945, -49885, , 10.954, -49885, 42.9%, , , , , , , , , , , , 
2023-07-01, 11:23:32, OK, 43%, 44.54, 68945, -60692, , 10.839, -60692, 42.9%, , , , , , , , , , , , 
2023-07-01, 11:24:02, OK, 43%, 605.62, 937503, 25796, , 11.721, 25796, 42.9%, , , , , , , , , , , , 
2023-07-01, 11:24:32, OK, 43%, 605.76, 937718, 27504, , 11.794, 27504, 42.9%, , , , , , , , , , , , 
2023-07-01, 11:25:02, OK, 43%, 605.90, 937933, 23607, , 11.726, 23607, 43.1%, , , , , , , , , , , , 
2023-07-01, 11:25:32, OK, 43%, 606.04, 938148, 12479, , 11.720, 12479, 43.4%, , , , , , , , , , , , 
2023-07-01, 11:26:02, OK, 44%, 727.41, 1152223, 31618, , 11.867, 31618, 43.6%, , , , , , , , , , , , 
2023-07-01, 11:26:32, OK, 44%, 727.58, 1152487, 23779, , 11.822, 23779, 43.9%, , , , , , , , , , , , 
2023-07-01, 11:27:02, OK, 44%, 727.75, 1152751, 31675, , 11.898, 31675, 44.2%, , , , , , , , , , , , 
2023-07-01, 11:27:32, OK, 44%, 727.91, 1153015, 26243, , 11.852, 26243, 44.5%, , , , , , , , , , , , 
2023-07-01, 11:28:02, OK, 45%, 910.10, 1474362, 29601, , 11.832, 29601, 44.7%, , , , , , , , , , , , 
2023-07-01, 11:28:32, OK, 45%, 910.31, 1474699, 31148, , 11.917, 31148, 45.1%, , , , , , , , , , , , 
2023-07-01, 11:29:02, OK, 45%, 910.52, 1475037, 30174, , 11.914, 30174, 45.3%, , , , , , , , , , , , 
2023-07-01, 11:29:32, OK, 46%, 1214.30, 2010881, 29658, , 11.922, 29658, 45.6%, , , , , , , , , , , , 
2023-07-01, 11:30:02, OK, 46%, 1214.58, 2011341, 31812, , 11.944, 31812, 46.0%, , , , , , , , , , , , 
2023-07-01, 11:30:32, OK, 46%, 1214.86, 2011801, 22026, , 11.850, 22026, 46.2%, , , , , , , , , , , , 
2023-07-01, 11:31:02, OK, 47%, 1822.70, 3084010, 30666, , 11.954, 30666, 46.5%, , , , , , , , , , , , 
2023-07-01, 11:31:32, OK, 47%, 1823.12, 3084714, 31835, , 11.961, 31835, 46.8%, , , , , , , , , , , , 
2023-07-01, 11:32:02, OK, 47%, 1823.53, 3085419, 32042, , 11.935, 32042, 47.1%, , , , , , , , , , , , 
2023-07-01, 11:32:32, OK, 47%, 1823.95, 3086124, 27286, , 11.871, 27286, 47.4%, , , , , , , , , , , , 
