Unique ID, Manufacturer, Chemistry, Voltage (Volts)
25E3Sunwoda-HHB9790T7ECW-32T, Sunwoda-H, Lithium Ion, 11.847

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2023-05-16, 00:00:29, OK, 34%, 11.55, 14136, -7792, , 11.269, -7792, 34.4%, , , , , , , , , , , , 
2023-05-16, 00:00:59, OK, 34%, 11.82, 14467, -7128, , 11.277, -7128, 34.3%, , , , , , , , , , , , 
2023-05-16, 00:01:29, OK, 34%, 11.82, 14467, -15597, , 11.213, -15597, 34.2%, , , , , , , , , , , , 
2023-05-16, 00:01:59, OK, 34%, 11.82, 14467, -15448, , 11.192, -15448, 34.1%, , , , , , , , , , , , 
2023-05-16, 00:02:29, OK, 34%, 11.82, 14467, -11631, , 11.218, -11631, 33.9%, , , , , , , , , , , , 
2023-05-16, 00:02:59, OK, 34%, 11.82, 14467, -9844, , 11.238, -9844, 33.8%, , , , , , , , , , , , 
2023-05-16, 00:03:29, OK, 34%, 6.77, 8285, -11058, , 11.222, -11058, 33.7%, , , , , , , , , , , , 
2023-05-16, 00:03:59, OK, 34%, 13.63, 16679, -6589, , 11.269, -6589, 33.6%, , , , , , , , , , , , 
2023-05-16, 00:04:29, OK, 34%, 13.63, 16679, -5787, , 11.269, -5787, 33.6%, , , , , , , , , , , , 
2023-05-16, 00:04:59, OK, 33%, 12.35, 14672, -6795, , 11.281, -6795, 33.5%, , , , , , , , , , , , 
2023-05-16, 00:05:29, OK, 33%, 12.35, 14672, -5878, , 11.286, -5878, 33.4%, , , , , , , , , , , , 
2023-05-16, 00:05:59, OK, 33%, 12.35, 14672, -5351, , 11.296, -5351, 33.4%, , , , , , , , , , , , 
2023-05-16, 00:06:29, OK, 33%, 17.84, 21197, -10967, , 11.203, -10967, 33.3%, , , , , , , , , , , , 
2023-05-16, 00:06:59, OK, 33%, 3.66, 4346, -21842, , 11.120, -21842, 33.2%, , , , , , , , , , , , 
2023-05-16, 00:07:29, OK, 33%, 3.66, 4346, -20524, , 11.177, -20524, 33.0%, , , , , , , , , , , , 
2023-05-16, 00:07:59, OK, 33%, 3.66, 4346, -20444, , 11.095, -20444, 32.9%, , , , , , , , , , , , 
2023-05-16, 00:08:29, OK, 33%, 129.39, 153719, 8961, , 11.457, 8961, 32.9%, , , , , , , , , , , , 
