Unique ID, Manufacturer, Chemistry, Voltage (Volts)
25E3Sunwoda-HHB9790T7ECW-32T, Sunwoda-H, Lithium Ion, 11.359

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2023-05-05, 00:00:03, OK, 32%, 8.61, 9913, -9626, , 11.209, -9626, 31.9%, , , , , , , , , , , , 
2023-05-05, 00:00:26, OK, 32%, 8.61, 9913, -9339, , 11.212, -9339, 31.8%, , , , , , , , , , , , 
2023-05-05, 00:00:33, OK, 32%, 8.61, 9913, -9213, , 11.209, -9213, 31.7%, , , , , , , , , , , , 
2023-05-05, 00:00:56, OK, 32%, 8.61, 9913, -9076, , 11.206, -9076, 31.7%, , , , , , , , , , , , 
2023-05-05, 00:01:03, OK, 32%, 8.61, 9913, -9110, , 11.213, -9110, 31.7%, , , , , , , , , , , , 
2023-05-05, 00:01:26, OK, 32%, 8.61, 9913, -9408, , 11.208, -9408, 31.6%, , , , , , , , , , , , 
2023-05-05, 00:01:33, OK, 32%, 8.61, 9913, -13293, , 11.167, -13293, 31.5%, , , , , , , , , , , , 
2023-05-05, 00:01:56, OK, 31%, 9.39, 10475, -9557, , 11.192, -9557, 31.5%, , , , , , , , , , , , 
2023-05-05, 00:02:03, OK, 31%, 9.39, 10475, -9534, , 11.203, -9534, 31.5%, , , , , , , , , , , , 
2023-05-05, 00:02:26, OK, 31%, 9.39, 10475, -9477, , 11.201, -9477, 31.4%, , , , , , , , , , , , 
2023-05-05, 00:02:33, OK, 31%, 9.39, 10475, -11184, , 11.187, -11184, 31.4%, , , , , , , , , , , , 
2023-05-05, 00:02:56, OK, 31%, 9.39, 10475, -10245, , 11.190, -10245, 31.3%, , , , , , , , , , , , 
2023-05-05, 00:03:03, OK, 31%, 9.39, 10475, -11551, , 11.183, -11551, 31.3%, , , , , , , , , , , , 
2023-05-05, 00:03:26, OK, 31%, 9.39, 10475, -10462, , 11.190, -10462, 31.2%, , , , , , , , , , , , 
2023-05-05, 00:03:33, OK, 31%, 9.39, 10475, -8847, , 11.213, -8847, 31.1%, , , , , , , , , , , , 
2023-05-05, 00:03:56, OK, 31%, 9.39, 10475, -10795, , 11.187, -10795, 31.1%, , , , , , , , , , , , 
