Unique ID, Manufacturer, Chemistry, Voltage (Volts)
25E3Sunwoda-HHB9790T7ECW-32T, Sunwoda-H, Lithium Ion, 12.209

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2023-05-01, 14:32:38, OK, 69%, 0.00, -1, 11311, , 12.209, 11311, 69.5%, , , , , , , , , , , , 
2023-05-01, 14:33:08, OK, 70%, 0.00, -1, 0, , 12.084, 0, 69.5%, , , , , , , , , , , , 
2023-05-01, 14:33:39, OK, 69%, 0.00, -1, -3369, , 12.067, -3369, 69.5%, , , , , , , , , , , , 
2023-05-01, 14:34:08, OK, 69%, 0.00, -1, 0, , 12.076, 0, 69.5%, , , , , , , , , , , , 
2023-05-01, 14:34:38, OK, 69%, 0.00, -1, 0, , 12.077, 0, 69.5%, , , , , , , , , , , , 
2023-05-01, 14:35:08, OK, 69%, 0.00, -1, -45, , 12.076, -45, 69.5%, , , , , , , , , , , , 
2023-05-01, 14:35:38, OK, 69%, 0.00, -1, -699, , 12.069, -699, 69.5%, , , , , , , , , , , , 
2023-05-01, 14:36:08, OK, 69%, 0.00, -1, 0, , 12.073, 0, 69.5%, , , , , , , , , , , , 
2023-05-01, 14:36:38, OK, 69%, 0.00, -1, 0, , 12.074, 0, 69.5%, , , , , , , , , , , , 
2023-05-01, 14:37:08, OK, 69%, 0.00, -1, 0, , 12.074, 0, 69.5%, , , , , , , , , , , , 
2023-05-01, 14:37:38, OK, 69%, 0.00, -1, 0, , 12.075, 0, 69.5%, , , , , , , , , , , , 
2023-05-01, 14:38:08, OK, 69%, 0.00, -1, 0, , 12.073, 0, 69.5%, , , , , , , , , , , , 
2023-05-01, 14:38:38, OK, 69%, 0.00, -1, 0, , 12.074, 0, 69.5%, , , , , , , , , , , , 
2023-05-01, 14:39:08, OK, 69%, 0.00, -1, -229, , 12.069, -229, 69.5%, , , , , , , , , , , , 
2023-05-01, 14:39:38, OK, 69%, 0.00, -1, 0, , 12.074, 0, 69.5%, , , , , , , , , , , , 
2023-05-01, 14:40:08, OK, 69%, 0.00, -1, 0, , 12.074, 0, 69.5%, , , , , , , , , , , , 
2023-05-01, 14:40:38, OK, 69%, 0.00, -1, -435, , 12.075, -435, 69.5%, , , , , , , , , , , , 
2023-05-01, 14:41:08, OK, 69%, 0.00, -1, 0, , 12.074, 0, 69.5%, , , , , , , , , , , , 
2023-05-01, 14:41:38, OK, 69%, 0.00, -1, 0, , 12.074, 0, 69.5%, , , , , , , , , , , , 
2023-05-01, 14:42:08, OK, 69%, 0.00, -1, -435, , 12.073, -435, 69.5%, , , , , , , , , , , , 
2023-05-01, 14:42:38, OK, 69%, 0.00, -1, -320, , 12.044, -320, 69.5%, , , , , , , , , , , , 
2023-05-01, 14:43:08, OK, 69%, 0.00, -1, 0, , 12.074, 0, 69.5%, , , , , , , , , , , , 
2023-05-01, 14:43:38, OK, 69%, 0.00, -1, 0, , 12.074, 0, 69.5%, , , , , , , , , , , , 
2023-05-01, 14:44:08, OK, 69%, 0.00, -1, 0, , 12.073, 0, 69.5%, , , , , , , , , , , , 
2023-05-01, 14:44:39, OK, 69%, 0.00, -1, 0, , 12.073, 0, 69.5%, , , , , , , , , , , , 
2023-05-01, 14:45:08, OK, 69%, 0.00, -1, -68, , 12.074, -68, 69.5%, , , , , , , , , , , , 
2023-05-01, 14:45:38, OK, 69%, 0.00, -1, 0, , 12.073, 0, 69.5%, , , , , , , , , , , , 
2023-05-01, 14:46:09, OK, 69%, 0.00, -1, 0, , 12.074, 0, 69.5%, , , , , , , , , , , , 
2023-05-01, 14:46:38, OK, 69%, 0.00, -1, -57, , 12.072, -57, 69.5%, , , , , , , , , , , , 
2023-05-01, 14:47:08, OK, 69%, 0.00, -1, -309, , 12.070, -309, 69.4%, , , , , , , , , , , , 
2023-05-01, 14:47:39, OK, 69%, 0.00, -1, 0, , 12.073, 0, 69.4%, , , , , , , , , , , , 
2023-05-01, 14:48:08, OK, 69%, 0.00, -1, 0, , 12.071, 0, 69.4%, , , , , , , , , , , , 
2023-05-01, 14:48:38, OK, 69%, 0.00, -1, 0, , 12.074, 0, 69.4%, , , , , , , , , , , , 
2023-05-01, 14:49:09, OK, 69%, 0.00, -1, 0, , 12.073, 0, 69.4%, , , , , , , , , , , , 
2023-05-01, 14:49:39, OK, 69%, 0.00, -1, 0, , 12.073, 0, 69.4%, , , , , , , , , , , , 
2023-05-01, 14:50:09, OK, 69%, 0.00, -1, 0, , 12.073, 0, 69.4%, , , , , , , , , , , , 
2023-05-01, 14:50:39, OK, 69%, 0.00, -1, 0, , 12.073, 0, 69.4%, , , , , , , , , , , , 
2023-05-01, 14:51:09, OK, 69%, 0.00, -1, 0, , 12.073, 0, 69.4%, , , , , , , , , , , , 
2023-05-01, 14:51:39, OK, 69%, 0.00, -1, -57, , 12.073, -57, 69.4%, , , , , , , , , , , , 
